연월,종목명,종목코드,시장아이디,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
"2017/12","태광산업","003240","STK","1317000","1328000","1162000","3.001127","-1.418008",,,"0.002229588","540.3615","0","19714","1038","24154152000","1271271158"
"2017/12","삼천리","004690","STK","113000","121500","113000","1.074916","-0.804135",,,"0.001249293","4457.4036","31.578947","122389","6442","14468925500","761522395"
"2017/12","성신양회","004980","STK","5640","5980","5270","2.137961","0.844752",,,"0.004354926","64876.3225","0","1237218","65117","6933556620","364924033"
"2017/12","한창","005110","STK","1705","1840","1630","3.316505","-0.543475",,,"0.001242684","934415.6451","0","30660436","1613707","54335157430","2859745128"
"2017/12","에스엘","005850","STK","24500","24850","21450","2.969115","-0.567582",,,"0.000783189","94018.6336","5.263158","2913576","153346","68298955350","3594681861"
"2017/12","태영건설우","009415","STK","5060","5090","4280","1.968901","0.020575",,,"0.011768171","65713.522","5.263158","897182","47220","4292494030","225920738"
"2017/12","신대양제지","016590","STK","34850","34900","29850","1.946124","2.408008",,,"0.003728326","18422.343","0","230658","12140","7394948300","389207805"
"2017/12","퍼시스","016800","STK","33000","33300","32000","0.956216","4.395847",,,"0.020569088","3658.4887","15.789474","39310","2069","1296826700","68254037"
"2017/12","한미반도체","042700","STK","11850","12150","10900","2.640061","-0.179924",,,"0.000609309","225192.1872","0","5834281","307067","67108858200","3532045168"
"2017/12","평화산업","090080","STK","1435","1495","1425","1.21445","-0.437075",,,"0.014013772","61860.9073","10.526316","993115","52269","1459295010","76805001"
"2017/12","세원이앤씨","091090","STK","3215","3665","2970","5.421186","1.430304",,,"0.000934787","955133.8093","0","41831120","2201638","142272689810","7488036306"
"2017/12","한미약품","128940","STK","584000","584000","532000","2.461493","1.92595",,,"0.000053552","72722.4454","5.263158","954403","50232","539189601995","28378400105"
"2017/12","일동홀딩스","000230","STK","15150","16500","15000","1.471317","1.975406",,,"0.004448727","16114.4113","21.052632","282018","14843","4435392450","233441708"
"2017/12","신영증권우","001725","STK","54900","56000","54600","0.752955","-0.238246",,,"0.005761491","5364.5162","5.263158","42866","2256","2384955600","125523979"
"2017/12","한일철강","002220","STK","26450","28700","26000","1.240979","0.306091",,,"0.018372482","6055.8453","5.263158","55535","2923","1509252250","79434329"
"2017/12","현대비앤지스틸","004560","STK","11700","11700","11150","1.174563","1.780023",,,"0.004046381","31960.1055","15.789474","493294","25963","5640040150","296844218"
"2017/12","S-Oil우","010955","STK","99000","107000","99000","1.830466","8.556585",,,"0.00050675","19077.0275","10.526316","410803","21621","42229285400","2222593968"
"2017/12","신세계건설","034300","STK","26250","27000","26250","0.873931","1.791739",,,"0.003969541","11896.6617","10.526316","136879","7204","3642405250","191705539"
"2017/12","키움증권","039490","STK","87600","87900","81000","2.098171","0.663568",,,"0.000405109","38418.9898","5.263158","982270","51698","82508022800","4342527516"
"2017/12","KTcs","058850","STK","2270","2390","2270","1.263685","3.379415",,,"0.004516572","121043.8492","5.263158","1423093","74900","3333644355","175454966"
"2017/12","이아이디","093230","STK","359","438","357","2.779593","0.941803",,,"0.002349267","3027950.303","0","64616237","3400855","27489661717","1446824301"
"2017/12","한국철강","104700","STK","37750","38850","37100","1.306834","-0.060882",,,"0.002865898","27351.1365","0","298042","15686","11385301500","599226395"
"2017/12","이수화학","005950","STK","15250","15750","15100","1.370608","1.515257",,,"0.001491592","50100.6348","15.789474","834808","43937","12842923100","675943321"
"2017/12","LS","006260","STK","72500","73500","66300","2.747961","-0.207721",,,"0.000202552","139226.2901","10.526316","2691974","141683","186368183300","9808851753"
"2017/12","SIMPAC","009160","STK","4130","4230","3970","1.927321","7.764047",,,"0.016421923","29435.7538","5.263158","351068","18477","1449793415","76304917"
"2017/12","SKC","011790","STK","47000","47000","40050","3.092733","-0.485056",,,"0.000369676","81411.2362","0","3591008","189000","158854667650","8360771982"
"2017/12","SK텔레콤","017670","STK","267000","278000","265000","1.562148","0.669289",,,"0.000024493","206119.3524","10.526316","3367783","177252","919698571326","48405187965"
"2017/12","삼성엔지니어링","028050","STK","12400","14300","11650","3.255637","0.401708",,,"0.000084136","1544213.5543","5.263158","52327889","2754099","683814548750","35990239408"
"2017/12","케이씨","029460","STK","24700","25900","21300","5.132662","3.169052",,,"0.000674569","60946.2161","15.789474","4286857","252168","100964656800","5939097459"
"2017/12","무학","033920","STK","19650","19950","18100","2.105139","-0.651804",,,"0.001613476","37364.5142","5.263158","1049637","55244","19991154450","1052166024"
"2017/12","진양화학","051630","STK","2285","2475","2270","0.889257","-0.404938",,,"0.070132291","8635.5774","15.789474","154998","8158","365435180","19233431"
"2017/12","한국자산신탁","123890","STK","7390","8320","7330","1.367603","2.975467",,,"0.000665653","195475.5397","15.789474","4047878","213046","32295096280","1699741909"
"2017/12","비케이탑스","030790","STK","1575","1880","1570","4.891973","3.515302",,,"0.000690166","879442.0751","15.789474","54522204","2869590","94639089650","4981004718"
"2017/12","SNT모티브","064960","STK","46850","47400","45300","1.264373","-1.097504",,,"0.000577154","71358.2465","5.263158","819260","43119","37816496750","1990341934"
"2017/12","비상교육","100220","STK","11900","12100","11400","2.074766","0.345823",,,"0.007212411","9235.0162","26.315789","372078","19583","4349793050","228936476"
"2017/12","한국패러랠","168490","STK","2430","2430","2400","0.452825","1.898599",,,"0.036970941","70404.43","10.526316","393610","20716","945831780","49780620"
"2017/12","경동도시가스","267290","STK","36250","37600","35550","1.08605","-0.390091",,,"0.00677275","10021.2704","5.263158","88570","4662","3222259550","169592608"
"2017/12","하이트진로홀딩스","000140","STK","10100","10150","9830","1.033117","5.526702",,,"0.003014198","34384.475","26.315789","510769","26883","5108341970","268860104"
"2017/12","백광산업","001340","STK","2645","2935","2585","2.052382","1.323581",,,"0.002969017","242308.8309","10.526316","3835485","201868","10509040995","553107421"
"2017/12","BYC","001460","STK","306000","325000","306000","0.564058","-0.799184",,,"0.005954365","1358.2792","5.263158","7514","395","2376313000","125069105"
"2017/12","한진","002320","STK","26000","28100","25500","1.234203","-0.626205",,,"0.00089383","75470.7919","5.263158","951501","50079","25178172650","1325166982"
"2017/12","SNT중공업","003570","STK","7480","8400","7480","1.657885","1.557291",,,"0.003830581","45731.4248","10.526316","811765","42724","6545717450","344511445"
"2017/12","한솔홀딩스","004150","STK","4565","4840","4250","2.363325","0.66993",,,"0.001420037","283391.5883","5.263158","4717387","248284","21629459700","1138392616"
"2017/12","빙그레","005180","STK","63100","67400","60800","1.964355","0.915583",,,"0.001877158","17515.9667","0","246960","12998","15793444400","831233916"
"2017/12","모나미","005360","STK","2850","3085","2850","1.043522","0.113756",,,"0.005113591","79105.4604","15.789474","1001011","52685","2957361670","155650614"
"2017/12","대원전선우","006345","STK","2245","2540","2175","2.516667","1.947707",,,"0.039113024","39958.7518","0","1614966","84998","4327359925","227755786"
"2017/12","우리종금","010050","STK","508","532","504","1.426274","8.516923",,,"0.000945701","2467737.3289","5.263158","35769240","1882592","18576133211","977691222"
"2017/12","유엔젤","072130","STK","4395","4575","3935","2.252451","1.18639",,,"0.017109825","27247.0005","0","647323","34070","2842080530","149583186"
"2017/12","이월드","084680","STK","1735","1870","1700","2.073109","0.822855",,,"0.002704221","214954.9851","10.526316","10692064","562740","20080383110","1056862269"
"2017/12","맥쿼리인프라","088980","STK","8250","8490","8200","0.921048","10.184781",,,"0.000131891","2669798.6449","15.789474","12261346","645334","102428454070","5390971267"
"2017/12","한국화장품","123690","STK","17300","20050","16550","2.492563","0.110187",,,"0.000298077","304395.5336","0","8976327","472438","166982420300","8788548437"
"2017/12","DSR","155660","STK","5170","6880","5030","5.87849","8.523476",,,"0.002554027","165012.3765","0","15294124","804954","98985127990","5209743578"
"2017/12","삼성바이오로직스","207940","STK","371000","371000","329000","3.119481","-0.030823",,,"0.000027368","159079.7284","5.263158","4105979","216104","1448235123500","76222901237"
"2017/12","두산밥캣","241560","STK","35800","36850","34100","2.021885","0.267984",,,"0.000208803","270495.5576","5.263158","8662676","455930","298515753126","15711355428"
"2017/12","KISCO홀딩스","001940","STK","74200","75200","71800","1.477012","-0.478305",,,"0.00916086","3517.5457","5.263158","94551","4976","6763019800","355948411"
"2017/12","쌍용C&E","003410","STK","18650","20250","15550","8.210193","8.426547",,,"0.001131074","78986.4544","5.263158","2731601","143768","53071720250","2793248434"
"2017/12","한진중공업홀딩스","003480","STK","4030","4260","3875","1.876998","-0.011686",,,"0.075343528","8653.4773","10.526316","201828","10623","812569980","42766841"
"2017/12","써니전자","004770","STK","2830","3120","2515","6.043288","5.461365",,,"0.000599188","1413037.7787","0","78811563","4147977","231150355065","12165808161"
"2017/12","신영와코루","005800","STK","150000","156000","147500","1.755277","-0.343972",,,"0.101245819","100.5774","5.263158","2431","128","367562500","19345395"
"2017/12","일양약품","007570","STK","38550","38550","33950","2.500628","-0.943055",,,"0.00048846","74891.754","0","2564801","134990","93863833300","4940201753"
"2017/12","모나리자","012690","STK","4950","5200","4650","2.577987","-0.873532",,,"0.002085674","423932.1896","5.263158","4757238","250381","23518357850","1237808308"
"2017/12","한솔케미칼","014680","STK","72500","77100","70900","1.134916","-0.455227",,,"0.000330028","55087.0323","5.263158","747091","39321","55250498700","2907920984"
"2017/12","한세예스24홀딩스","016450","STK","10750","12600","10500","3.263426","-0.743218",,,"0.005479344","22870.5356","5.263158","877549","46187","10177833923","535675470"
"2017/12","마니커","027740","STK","647","670","616","1.189742","-0.454596",,,"0.007184883","369786.5951","0","4514658","237614","2921498720","153763091"
"2017/12","KSS해운","044450","STK","9070","9080","8840","0.755474","1.85278",,,"0.001455582","164120.2416","10.526316","840866","44256","7557994780","397789199"
"2017/12","HSD엔진","082740","STK","3685","5240","3580","3.923631","0.749166",,,"0.001288632","276028.1119","5.263158","12678161","667272","54723983375","2880209651"
"2017/12","GKL","114090","STK","29250","34000","29250","2.34418","0.129457",,,"0.000154622","382063.2683","10.526316","7255321","381859","222130341550","11691070608"
"2017/12","미원화학","134380","STK","58800","63000","58800","2.222085","4.05228",,,"0.019668287","7909.3552","21.052632","99772","5251","6183926600","325469821"
"2017/12","만도","204320","STK","308500","339500","301000","2.019719","0.373433",,,"0.000130368","39764.673","5.263158","724338","38123","227188319000","11957279947"
"2017/12","BGF리테일","282330","STK","210000","248500","194000","11.167685","3.453138",,,"0.00034094","51115.6856","7.142857","1559115","111365","358335376699","25595384050"
"2017/12","동아타이어","282690","STK","10150","12550","9810","1.738881","1.251843",,,"0.001746369","108089.8495","5.263158","2036920","107206","23052666990","1213298263"
"2017/12","유한양행우","000105","STK","191000","195000","173500","1.694569","-0.247109",,,"0.134127052","137.8205","0","2064","109","384229000","20222579"
"2017/12","성보화학","003080","STK","6060","6590","6060","1.66791","13.499982",,,"0.00311396","77935.7635","26.315789","738701","38879","4774075760","251267145"
"2017/12","유화증권우","003465","STK","15100","15850","14900","1.457701","8.840624",,,"3.133985806","664.6285","5.263158","9075","478","140862650","7413824"
"2017/12","한신공영","004960","STK","22700","22700","18100","2.899425","-1.011586",,,"0.001984151","31671.3901","5.263158","1392724","73301","27814408250","1463916224"
"2017/12","신성통상","005390","STK","1065","1185","1050","2.860813","-0.894418",,,"0.002301543","942053.7811","5.263158","22795822","1199780","25460650150","1340034218"
"2017/12","현대그린푸드","005440","STK","14950","15450","14550","1.539825","-0.39874",,,"0.000463572","168031.3776","10.526316","3654527","192344","54767514100","2882500742"
"2017/12","KC그린홀딩스","009440","STK","5200","5380","5040","1.444941","0.346934",,,"0.006058406","72597.0242","5.263158","1237105","65111","6459837915","339991469"
"2017/12","금호석유","011780","STK","99500","99700","86200","2.207858","-0.453625",,,"0.000102982","406857.5695","0","3188653","167824","295743586652","15565451929"
"2017/12","인디에프","014990","STK","1045","1120","1010","2.102622","0.266214",,,"0.006201538","159171.8996","21.052632","4704512","247606","5035291654","265015350"
"2017/12","동원금속","018500","STK","3340","3390","3280","0.903731","0.226231",,,"0.005575646","106802.7535","5.263158","985140","51849","3265431230","171864802"
"2017/12","BYC우","001465","STK","152500","153500","149500","0.9665","-0.176164",,,"0.210472399","159.5544","21.052632","3095","163","460820500","24253711"
"2017/12","대상우","001685","STK","13250","13850","13200","1.169976","-0.70931",,,"0.078057088","2506.6612","0","39338","2070","529341100","27860058"
"2017/12","SK네트웍스","001740","STK","6650","6730","6320","1.520049","-0.293566",,,"0.000188653","1081379.6544","5.263158","16852049","886950","110190943935","5799523365"
"2017/12","SK네트웍스우","001745","STK","54900","58800","54700","1.836716","6.429911",,,"0.020344553","1705.8187","15.789474","57043","3002","3341642300","175875911"
"2017/12","현대제철","004020","STK","58600","62600","56600","1.994666","0.038869",,,"0.000070453","469870.8286","0","7658654","403087","454004025666","23894948719"
"2017/12","POSCO홀딩스","005490","STK","332500","345000","326000","1.58409","-0.002374",,,"0.000015585","351384.7336","5.263158","4315732","227144","1439493011713","75762790090"
"2017/12","일정실업","008500","STK","24900","26050","24150","1.70943","4.605237",,,"0.113449048","776.3592","26.315789","19512","1027","493516800","25974568"
"2017/12","성문전자","014910","STK","2215","2655","2130","2.926614","-0.736504",,,"0.003697293","158752.414","15.789474","5819038","306265","13859894445","729468129"
"2017/12","한국카본","017960","STK","5360","5780","5210","1.18284","-0.576648",,,"0.001291802","173682.6945","10.526316","2679114","141006","14547962440","765682234"
"2017/12","아시아나항공","020560","STK","4535","4860","4430","2.086893","-0.426561",,,"0.000250328","1393060.8652","5.263158","27713465","1458603","128844045985","6781265578"
"2017/12","제이준코스메틱","025620","STK","14950","17100","7580","4.777818","2.496365",,,"0.000098692","112990.3505","63.157895","11534610","1647801","178655853450","25522264779"
"2017/12","신세계푸드","031440","STK","132500","139000","131500","1.544695","3.456681",,,"0.000817588","9066.5755","10.526316","198933","10470","26880101000","1414742158"
"2017/12","제주항공","089590","STK","35350","36450","34000","1.438498","1.250323",,,"0.000525568","68156.2452","21.052632","1036803","54569","36526696900","1922457732"
"2017/12","씨에스윈드","112610","STK","26200","26850","23750","2.971053","0.67826",,,"0.001206186","46309.3659","5.263158","1503310","79122","38211386700","2011125616"
"2017/12","NHN","181710","STK","68400","70300","64600","2.803909","4.722285",,,"0.000233592","128403.8803","5.263158","1880453","98971","126582518300","6662237805"
"2017/12","롯데제과","280360","STK","146000","161500","145000","2.41103","1.837882",,,"0.001146276","6339.3876","10.526316","244260","12856","37465901000","1971889526"
"2017/12","동아쏘시오홀딩스","000640","STK","128000","130500","121500","1.683701","-1.270557",,,"0.000760633","14550.5716","0","296625","15612","37068461500","1950971658"
"2017/12","SG글로벌","001380","STK","4000","4560","3830","3.219217","-0.838577",,,"0.002988111","258349.9005","0","6807599","358295","28250424395","1486864442"
"2017/12","대상","001680","STK","27550","28550","25700","2.242236","-0.640882",,,"0.000379527","303915.3603","0","3618747","190460","99045645400","5212928705"
"2017/12","알루코","001780","STK","3440","3580","3310","1.405651","0.140891",,,"0.001443634","300313.1938","10.526316","3541786","186410","12173918595","640732558"
"2017/12","경농","002100","STK","6010","6160","5990","0.862119","5.108633",,,"0.005099153","41348.992","21.052632","350606","18453","2122621250","111716908"
"2017/12","성신양회우","004985","STK","4980","5450","4925","2.150733","0.651329",,,"0.277512994","3804.4815","0","70261","3698","365877805","19256727"
"2017/12","한창제지","009460","STK","1010","1035","990","0.755898","0.271884",,,"0.001549396","483282.7398","26.315789","6362674","334878","6403035751","337001882"
"2017/12","태경비케이","014580","STK","2770","2940","2770","1.329104","3.108931",,,"0.00803502","52864.3244","10.526316","769386","40494","2222252455","116960656"
"2017/12","대교","019680","STK","8200","8430","8000","1.017506","1.791555",,,"0.001111345","172831.3297","15.789474","1533924","80733","12426449880","654023678"
"2017/12","키다리스튜디오","020120","STK","2660","2785","2660","1.372174","0.125694",,,"0.011834356","40409.9397","10.526316","705102","37111","1898418365","99916756"
"2017/12","KPX케미칼","025000","STK","69900","73400","67300","2.152991","-0.320037",,,"0.008468015","3634.6707","10.526316","61221","3222","4279200500","225221079"
"2017/12","세하","027970","STK","1490","1560","1455","1.758487","0.846433",,,"0.031380072","37613.3352","10.526316","801565","42188","1204697155","63405113"
"2017/12","삼성카드","029780","STK","39600","41350","37900","1.466877","6.1598",,,"0.000133256","268905.5837","5.263158","3164951","166576","126860908520","6676889922"
"2017/12","대우건설","047040","STK","5920","5940","5430","2.896271","0.788708",,,"0.000171242","1775700.7706","0","40384809","2125516","230905861080","12152940057"
"2017/12","한전KPS","051600","STK","40600","42000","37500","2.222576","-0.531937",,,"0.000260576","426204.7459","5.263158","3995261","210277","161261101269","8487426383"
"2017/12","LIG넥스원","079550","STK","59800","59800","56100","1.487769","2.922628",,,"0.000118427","238139.5036","10.526316","2659230","139959","153263177960","8066483051"
"2017/12","CJ우","001045","STK","77100","83900","75800","1.068734","-0.218495",,,"0.003679163","8693.6277","5.263158","93444","4918","7490974500","394261816"
"2017/12","삼화전기","009470","STK","18300","18400","11000","9.523009","3.687233",,,"0.001276935","229316.5953","0","13979466","735761","214424962300","11285524332"
"2017/12","MH에탄올","023150","STK","6340","6690","6340","1.212794","-0.572312",,,"0.008602554","26420.9522","15.789474","493066","25951","3231935560","170101872"
"2017/12","한미글로벌","053690","STK","8970","9780","8900","1.306002","0.381654",,,"0.003389612","74078.1861","15.789474","544189","28642","5026729820","264564727"
"2017/12","JW생명과학","234080","STK","42100","42800","38700","2.3673","0.361312",,,"0.001481703","48166.8605","0","617081","32478","25405102650","1337110666"
"2017/12","두산","000150","STK","113000","132500","113000","3.224278","2.070348",,,"0.000413786","28627.2292","0","944395","49705","115278786000","6067304526"
"2017/12","동국제강","001230","STK","11000","12150","10600","3.324447","1.72546",,,"0.000385571","339462.0466","5.263158","10313216","542801","116460936300","6129522963"
"2017/12","일성신약","003120","STK","134000","137500","133000","0.65198","2.052516",,,"0.012348766","515.5475","26.315789","6450","339","869947500","45786711"
"2017/12","송원산업","004430","STK","27000","28500","24300","3.910868","0.894853",,,"0.000304895","217450.779","10.526316","6084624","320243","160507560400","8447766337"
"2017/12","삼진제약","005500","STK","35850","37750","35450","1.527807","1.268233",,,"0.000719986","78581.543","0","924515","48659","33723618850","1774927308"
"2017/12","국도화학","007690","STK","63100","68700","61600","2.253643","-0.017932",,,"0.002756466","11755.3024","0","194295","10226","12742346500","670649816"
"2017/12","호텔신라","008770","STK","84900","89000","80000","2.736262","-0.953033",,,"0.000059289","412416.0883","0","9202520","484343","772796251504","40673486921"
"2017/12","경동나비엔","009450","STK","51300","54900","45800","2.803827","-0.448648",,,"0.000592043","76802.8068","5.263158","1499845","78939","75408724750","3968880250"
"2017/12","한화솔루션우","009835","STK","16450","16550","16050","1.164566","-0.609368",,,"0.013774268","5828.1743","15.789474","94848","4992","1542036950","81159839"
"2017/12","디와이","013570","STK","6430","7190","6250","1.5295","-1.117136",,,"0.004062509","62389.3196","0","1061782","55883","7112543560","374344398"
"2017/12","한국종합기술","023350","STK","5140","5980","5040","2.284919","0.758991",,,"0.005309459","48472.2738","0","1088043","57265","6113882125","321783270"
"2017/12","유니온머티리얼","047400","STK","2450","2755","2425","2.192905","-0.458718",,,"0.00450859","116068.6944","15.789474","2599494","136815","6828740825","359407412"
"2017/12","LG생활건강우","051905","STK","698000","722000","676000","1.436519","-0.470792",,,"0.000955263","7374.191","5.263158","77156","4061","53182027396","2799054073"
"2017/12","SK렌터카","068400","STK","9910","20050","9640","8.883666","5.748096",,,"0.000239105","582312.8626","5.263158","28749418","1513127","390672011050","20561684792"
"2017/12","HDC현대EP","089470","STK","6800","7190","6730","1.243743","0.999659",,,"0.002564615","68343.2685","10.526316","927211","48801","6416375580","337703978"
"2017/12","기아","000270","STK","33500","33900","32450","1.218842","-0.566784",,,"0.000034299","1365141.8206","0","15699717","826301","519646786034","27349830844"
"2017/12","삼부토건","001470","STK","6960","8150","6890","2.832921","4.650019",,,"0.001528074","152127.2439","0","3498137","184112","27107231290","1426696384"
"2017/12","신세계","004170","STK","300000","300500","274500","2.314013","-0.297983",,,"0.000124293","68879.8339","0","1095380","57652","315391918880","16599574678"
"2017/12","깨끗한나라","004540","STK","4160","4405","4020","1.131674","-0.499964",,,"0.003934893","124433.6411","10.526316","1158458","60971","4934168650","259693087"
"2017/12","효성","004800","STK","139500","140000","132500","1.803029","0.265617",,,"0.000059905","118117.5936","15.789474","3114103","163900","422723889133","22248625744"
"2017/12","덕성","004830","STK","3685","4085","3525","1.805484","0.55889",,,"0.006713885","64889.5784","5.263158","1174253","61803","4511912600","237469084"
"2017/12","이건산업","008250","STK","9520","9580","9020","1.050633","-0.184105",,,"0.005217227","35941.646","0","348481","18341","3234585690","170241352"
"2017/12","광동제약","009290","STK","8750","9020","8510","1.476382","-0.145921",,,"0.001187416","191339.5183","5.263158","2012064","105898","17707009010","931947843"
"2017/12","HMM","011200","STK","5020","5530","4720","2.303748","0.561073",,,"0.00025499","1904228.8119","0","29942125","1575901","153564323685","8082332826"
"2017/12","큐로","015590","STK","622","660","545","2.793259","0.316371",,,"0.001905924","1845259.8359","0","68086965","3583524","43569438172","2293128325"
"2017/12","일진머티리얼즈","020150","STK","38300","39450","34400","3.017736","-0.01375",,,"0.00015546","385036.3312","0","8087053","425634","298609364950","15716282366"
"2017/12","다올투자증권","030210","STK","3895","4625","3605","6.113975","5.807547",,,"0.00096701","555438.1492","0","25068797","1319410","107913469600","5679656295"
"2017/12","자화전자","033240","STK","26650","28650","24550","3.263694","-0.348207",,,"0.000669948","103491.5101","0","2904523","152870","76966715250","4050879750"
"2017/12","한전기술","052690","STK","23800","25600","18200","4.528383","3.625185",,,"0.000387536","192787.0941","5.263158","8009784","421568","191438513650","10075711245"
"2017/12","웅진씽크빅","095720","STK","7090","7450","6660","2.781869","2.449417",,,"0.001723058","161939.4629","0","3391647","178508","24100402970","1268442262"
"2017/12","코오롱플라스틱","138490","STK","7840","8290","7540","1.416614","-1.555246",,,"0.002317608","63294.0609","5.263158","1462428","76970","11529669040","606824686"
"2017/12","한진칼","180640","STK","18300","19450","17500","2.043175","2.144794",,,"0.000191914","404370.8818","0","8666730","456144","160115477350","8427130387"
"2017/12","한국앤컴퍼니","000240","STK","18900","18900","18000","1.481962","0.255001",,,"0.000888239","99399.4321","10.526316","1596490","84026","29284067500","1541266711"
"2017/12","종근당홀딩스","001630","STK","72500","75300","69000","1.53108","-0.512637",,,"0.001515981","18013.075","5.263158","239112","12585","17168847200","903623537"
"2017/12","대한제당","001790","STK","24500","26600","24350","2.064446","1.374075",,,"0.018663161","4751.1219","0","68733","3618","1726622550","90874871"
"2017/12","유안타증권우","003475","STK","2535","2535","2385","1.242367","2.693727",,,"0.018967209","23852.9614","31.578947","303731","15986","745071205","39214274"
"2017/12","미창석유","003650","STK","85800","87700","85800","0.553449","5.262625",,,"0.005953511","6953.3179","21.052632","30310","1595","2645258300","139224121"
"2017/12","SG세계물산","004060","STK","927","1045","876","2.115843","-0.462417",,,"0.002583415","597284.2082","10.526316","20132980","1059631","19578739785","1030459989"
"2017/12","삼익THK","004380","STK","21700","21750","19900","2.345009","-0.86305",,,"0.001507166","44120.807","0","1355392","71336","28663753600","1508618611"
"2017/12","화승인더","006060","STK","10250","10950","9810","3.026381","-1.014771",,,"0.000578771","217661.4166","0","8726806","459306","89511219340","4711116807"
"2017/12","한국전자홀딩스","006200","STK","807","918","797","1.284539","-0.654237",,,"0.01031331","182171.9516","10.526316","2762541","145397","2355267555","123961450"
"2017/12","일양약품우","007575","STK","25600","26050","24700","1.66069","0.714211",,,"0.030986754","3363.0206","5.263158","63603","3348","1640652700","86350142"
"2017/12","경인양행","012610","STK","5800","5800","5140","3.284117","-0.084505",,,"0.000879368","336608.8167","5.263158","11976053","630319","65927533320","3469870175"
"2017/12","하이트진로2우B","000087","STK","18300","18850","18300","0.766502","11.461053",,,"0.020485842","2669.7639","26.315789","25668","1351","478887850","25204624"
"2017/12","천일고속","000650","STK","94700","101500","94700","1.614846","12.463431",,,"0.002881932","5183.8483","10.526316","53219","2801","5209492000","274183789"
"2017/12","동양","001520","STK","1985","2100","1955","2.21015","0.494156",,,"0.002977084","233840.93","0","6030399","317389","12143356065","639124003"
"2017/12","DI동일","001530","STK","53700","54700","53500","0.488014","0.993728",,,"0.004032693","3691.6321","31.578947","37254","1961","2005205400","105537126"
"2017/12","신흥","004080","STK","11100","11300","10300","1.730426","-0.257374",,,"0.080614584","2515.1493","10.526316","50746","2671","548486600","28867716"
"2017/12","사조산업","007160","STK","68300","71600","65300","1.217983","1.227387",,,"0.001103396","21143.9027","5.263158","245971","12946","16925815900","890832416"
"2017/12","삼성전기우","009155","STK","46400","48250","46200","1.384704","-0.004068",,,"0.002141905","17379.7501","5.263158","234926","12365","11061157200","582166168"
"2017/12","LG이노텍","011070","STK","144000","161500","136500","3.539081","-0.446939",,,"0.000042821","276069.3383","5.263158","7284776","383409","1086319991184","57174736378"
"2017/12","일진홀딩스","015860","STK","5230","5620","5010","2.664762","1.463733",,,"0.002496003","127266.6897","0","3314683","174457","17513950180","921786852"
"2017/12","조일알미늄","018470","STK","1125","1240","1120","1.425312","0.129377",,,"0.01119219","88898.8473","5.263158","1681268","88488","2002354125","105387059"
"2017/12","이구산업","025820","STK","2140","2180","2020","1.419263","3.631093",,,"0.004493279","139892.3525","15.789474","2068621","108875","4330219580","227906294"
"2017/12","스틱인베스트먼트","026890","STK","3840","4090","3835","1.047231","-0.770037",,,"0.003295581","211604.6698","0","1651248","86908","6511615925","342716628"
"2017/12","강원랜드","035250","STK","34800","38100","34300","1.707818","-0.420221",,,"0.000107746","607747.5131","5.263158","7304522","384449","265114200993","13953379000"
"2017/12","YG PLUS","037270","STK","2000","2120","1870","3.279396","1.488231",,,"0.013464991","56774.6615","10.526316","1748581","92031","3485432560","183443819"
"2017/12","하나투어","039130","STK","103000","109000","97800","3.020788","-0.124354",,,"0.000263228","70384.1012","0","1611641","84823","167414223600","8811274926"
"2017/12","KEC","092220","STK","1290","1455","1190","3.250947","0.560813",,,"0.000676345","3077899.0662","5.263158","65251861","3434308","87242450830","4591707938"
"2017/12","바다로19호","155900","STK","2885","2925","2885","0.251322","3.914705",,,"0.025740403","11970.1361","52.631579","95198","5010","275973385","14524915"
"2017/12","진흥기업","002780","STK","1915","2020","1830","2.554743","-0.805522",,,"0.021355755","60579.79","5.263158","2285519","120290","4643064145","244371797"
"2017/12","삼영화학","003720","STK","1140","1225","1080","2.078536","-0.312705",,,"0.039379105","24508.5008","15.789474","817398","43021","948747325","49934070"
"2017/12","현대비앤지스틸우","004565","STK","44900","46850","43800","1.455049","-0.139091",,,"0.355639572","649.9758","0","5522","291","249778300","13146226"
"2017/12","SPC삼립","005610","STK","156500","161500","141500","3.153397","-0.985393",,,"0.000851065","11569.2176","0","396609","20874","60349461500","3176287447"
"2017/12","NH투자증권","005940","STK","13900","14250","13650","1.384455","-0.301354",,,"0.000112604","852506.6471","0","15140156","796850","211639728492","11138933079"
"2017/12","한국특강","007280","STK","2120","2200","2015","2.40086","7.321809",,,"0.002328052","361331.1188","10.526316","8700174","457904","19000891890","1000046942"
"2017/12","한미사이언스","008930","STK","111000","116000","104500","2.634125","-0.419307",,,"0.000176576","61913.8302","10.526316","2167601","114084","237004883593","12473941242"
"2017/12","현대미포조선","010620","STK","78700","98800","77700","4.856662","5.328047",,,"0.000149495","118826.2453","0","3924007","206527","345122725000","18164353947"
"2017/12","백산","035150","STK","6940","7770","6720","1.787261","0.025429",,,"0.002199003","114730.4652","5.263158","1732291","91173","12407505430","653026602"
"2017/12","상신브레이크","041650","STK","7600","7810","7350","1.14653","-0.702839",,,"0.00621234","43491.84","0","462430","24338","3496759380","184039967"
