회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),현금및현금성자산(*)(IFRS연결),금융비용(IFRS연결),부채(*)(IFRS연결),자본(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),비유동자산(*)(IFRS연결),이익잉여금(*)(연결),기타(영업)비용(*)(IFRS연결)
한일사료(주),005860,2019/12,343495230,176631167,-2196337,13507274,0,114617100,62014066,4440261,32645118,77574671,21284011,0
한일화학공업(주),007770,2019/12,108719610,120889634,1668536,14047194,0,27485616,93404019,2343129,5562666,69181392,88770444,0
한창산업(주),079170,2019/12,,,,,,,,,,,,
해성산업(주),034810,2019/12,,,,,,,,,,,,
해성옵틱스(주),076610,2019/12,349099206,186814570,-11239790,7599860,0,125919011,60895559,841108,22618362,121360850,-5335618,0
헝셩그룹유한회사,900270,2019/12,221245903,336615549,32571320,169029402,0,58750072,277865477,43907646,15611663,57011903,206194755,0
현대무벡스(주),319400,2019/12,,,,,,,,,,,,
현대바이오사이언스(주),048410,2019/12,30085995,63235589,767215,5555134,0,16245755,46989834,2555334,11566326,29372261,-62621150,0
현대에이치티(주),039010,2019/12,,,,,,,,,,,,
현우산업(주),092300,2019/12,168476354,165964411,2239111,9188821,0,90483720,75480692,5129417,8095740,109928373,39989977,0
현진소재(주),053660,2019/12,104153934,134026840,-67333422,214395,0,142761386,-8734547,-31053336,11980964,100053371,-187995183,0
화성밸브(주),039610,2019/12,,,,,,,,,,,,
화일약품(주),061250,2019/12,,,,,,,,,,,,
휴림네트웍스(주),192410,2019/12,31303512,102970317,2962339,10710673,0,55189212,47781105,3645310,11051941,6782825,14698251,0
휴림로봇(주),090710,2019/12,17620760,42734247,-9519404,5193621,0,14263432,28470815,-5172777,7739362,16501417,-46543830,0
휴마시스(주),205470,2019/12,,,,,,,,,,,,
휴젤(주),145020,2019/12,204567625,894690014,50278333,15293774,0,150419075,744270939,68086697,75858421,253779167,768284514,0
흥구석유(주),024060,2019/12,,,,,,,,,,,,
