회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),현금및현금성자산(*)(IFRS),금융비용(IFRS),부채(*)(IFRS),자본(*)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),비유동자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),기타(영업)비용(*)(IFRS),이익잉여금(결손금)(*)(IFRS)
(주)현대에버다임,041440,2019/12,225779535,260503509,765118,1592461,0,76466279,184037230,26277101,78657760,2328200,0,140383914
(주)현대이지웰,090850,2019/12,76432271,90779475,3675881,15048408,0,51517983,39261492,28432688,36572814,9615431,0,26631003
(주)협진,138360,2019/12,18776214,50457965,-148002,4035206,0,7149136,43308830,4079011,20724159,187730,0,-12999672
(주)형지아이앤씨,011080,2019/12,102100436,63722359,-88042,4920245,0,41092394,22629965,60280390,15504210,450766,0,-26395795
(주)홈센타홀딩스,060560,2019/12,22649988,170219215,-4583120,1910422,0,97119803,73099412,3925663,160368815,1008112,0,-48942192
(주)홈캐스트,064240,2019/12,20459480,74828599,-10259508,16584370,0,4600960,70227639,9136872,41662373,-3797943,0,-10652009
(주)화신정공,126640,2019/12,231063091,134185867,3454277,33372480,0,53561866,80624001,4963743,61945642,4004775,0,48407786
(주)휴네시온,290270,2019/12,14962063,27264411,1798083,4121283,0,3451980,23812431,5334582,8301341,1701243,0,8835524
(주)휴럼,284420,2019/12,65903930,30999366,3164743,3142111,0,27330904,3668462,32444669,13461621,5623935,0,1849824
(주)휴맥스,115160,2019/12,770367240,898189836,-16674044,23134800,0,561305381,336884455,128619367,463701027,-18374848,0,21587446
(주)휴맥스홀딩스,028080,2019/12,2569162,157699568,-7364911,6180435,0,15183351,142516217,1509475,150815641,1059687,0,42282820
(주)휴먼엔,032860,2019/12,38462193,41532330,-1003671,701663,0,19045429,22486901,2568937,15413738,-59694,0,-44923070
(주)휴메딕스,200670,2019/12,69035168,128693249,8768923,12028363,0,16266685,112426564,17589186,82419259,9376784,0,41671315
(주)휴비츠,065510,2019/12,76166691,135835558,6909967,3796603,0,57293605,78541954,18691809,91588526,11077192,0,64429149
(주)휴센텍,215090,2019/12,17795672,22265439,-5782475,2073294,0,6512775,15752663,4312860,11008405,-3259774,0,-3829509
(주)휴엠앤씨,263920,2019/12,21273458,85663805,-5937116,4813476,0,23871851,61791954,4966302,50305651,66761,0,2423256
(주)휴온스,243070,2019/12,333128087,284082527,40647144,35829007,0,83482804,200599723,145251725,98980919,47971646,0,122119934
(주)휴온스글로벌,084110,2019/12,29635944,352227677,9926852,6281107,0,36386624,315841053,20509869,333308193,9126075,0,76636442
(주)흥국,010240,2019/12,72258060,73234366,4490031,11790863,0,18289763,54944604,6974507,41656861,5146487,0,46670914
(주)흥국에프엔비,189980,2019/12,51915567,88207405,4912882,8712300,0,25545697,62661708,11413666,51068003,5085682,0,34261929
(주)희림종합건축사사무소,037440,2019/12,178158267,160207151,3873552,36356339,0,106190260,54016890,16891851,38139812,7516493,0,49025808
(주)힘스,238490,2019/12,85064902,86740548,8442232,5233665,0,25965532,60775016,20663522,38149985,7702123,0,38028975
KB오토시스(주),024120,2019/12,135937825,144464067,5219659,2966354,0,38421543,106042523,5728261,95300241,10479708,0,93756973
KD(주),044180,2019/12,74209511,104497661,1933843,3015183,0,75845080,28652581,7627498,64233119,8597191,0,-30032385
가온미디어(주),078890,2019/12,591488593,306839004,17232425,20413684,0,149863271,156975733,63452278,34004534,30145026,0,92499258
감성코퍼레이션(주),036620,2019/12,7479508,40412370,-4466101,6561888,0,22562283,17850087,1447530,13852337,28876,0,-5409261
갤럭시아머니트리(주),094480,2019/12,85556494,240366929,8838457,6554050,0,148020931,92345998,24816865,48664595,8651661,0,18733824
경남스틸(주),039240,2019/12,318211303,141926691,4638328,5600579,0,54744212,87182479,9451849,51490360,6061218,0,81977969
경남제약(주),053950,2019/12,44954173,74761331,-4375637,23875877,0,13228610,61532721,19740302,22505463,-2897705,0,-3052707
경동제약(주),011040,2019/12,175990627,277175622,19940390,62186036,0,51674016,225501607,77571055,136460469,26725148,0,217601682
경창산업(주),024910,2019/12,450785699,452015739,-61792227,12688631,0,395200781,56814958,40016221,333322964,-11354653,0,-35358664
고려신용정보(주),049720,2019/12,116259222,45764350,6907084,8509080,0,22929611,22834739,107892208,28100113,8367014,0,13819337
고려제약(주),014570,2019/12,55529402,75849501,3895309,6270778,0,10799788,65049712,17891793,24314859,3416383,0,56635909
광진실업(주),026910,2019/12,42982094,36126776,-978930,3131229,0,8048421,28078355,4333881,17620459,-1209558,0,23308006
국일신동(주),060480,2019/12,28614669,53370196,-103390,1829936,0,6032164,47338032,2082031,33793914,-157966,0,35181113
국일제지(주),078130,2019/12,83852676,125482390,-38326422,1514345,0,81487935,43994455,6085539,77231305,1009106,0,-7222762
글로벌에스엠테크리미티드,900070,2019/12,,,,,,,,,,,,
글로벌텍스프리(주),204620,2019/12,48398852,121858457,5769004,63709149,0,43458788,78399669,41626746,35349776,6772106,0,22381829
글로본(주),019660,2019/12,10307315,33229332,-9327465,10035773,0,12462597,20766735,7315261,20501499,-4666164,0,-66695532
금강철강(주),053260,2019/12,170313296,133621542,4472814,18475853,0,25119905,108501637,6477371,38405578,2883122,0,87823475
나노캠텍(주),091970,2019/12,20831129,66582647,-16307180,7470443,0,8118372,58464275,5109397,41258878,768622,0,-6816916
나라엠앤디(주),051490,2019/12,93252387,161963986,293868,5477445,0,88303519,73660467,8448471,82891961,222666,0,51346300
나무기술(주),242040,2019/12,58481259,41667214,2368243,1150340,0,23630702,18036512,5861228,9636747,2881360,0,1386807
나이스정보통신(주),036800,2019/12,217676154,285397852,23927709,31890732,0,62833003,222564850,63528347,94717446,30898110,0,218311838
나이스평가정보(주),030190,2019/12,345645820,312334965,39601937,78667698,0,83509696,228825269,295674900,164360001,49970920,0,155608367
남화산업(주),111710,2019/12,15007015,147317587,3080123,7293083,0,12345308,134972279,9461243,120933638,5545771,0,120064080
남화토건(주),091590,2019/12,53116635,126988511,4112699,16678852,0,17637631,109350880,2904971,67646308,2293637,0,96351983
넥슨지티(주),041140,2019/12,28672469,117667661,-11183465,12529384,0,9648891,108018770,15612182,43953630,-5793994,0,31295757
농업회사법인(주)농우바이오,054050,2019/12,91191095,271519435,5163784,5303089,0,47397808,224121627,41538686,144298535,2616336,0,155955909
뉴지랩파마(주),214870,2019/12,95819852,120130164,198387,35502861,0,51048350,69081814,24346969,38315402,2207625,0,2034129
다믈멀티미디어(주),093640,2019/12,13137932,33393126,535961,4433806,0,12220054,21173072,4072680,15031219,1040384,0,-11343668
다이노나(주),086080,2019/12,708917,25872033,-7555939,8632245,0,7291913,18580119,6828113,1817746,-6572556,0,-47515391
대동금속(주),020400,2019/12,88529123,106533539,762,3042111,0,71924665,34608874,4791056,75432071,3262382,0,16428339
대동기어(주),008830,2019/12,143079332,182832449,-557474,151734,0,125461630,57370819,6268882,119891516,3189364,0,36822144
대모엔지니어링(주),317850,2019/12,42446435,74243887,1734914,2071679,0,30869269,43374619,9462422,45491633,1044851,0,30303206
대보마그네틱(주),290670,2019/12,23870075,62215458,3825058,1837021,0,27060226,35155232,3697049,8581202,4651796,0,11951903
대봉엘에스(주),078140,2019/12,56626774,72704901,1801617,3206893,0,11090481,61614420,8013388,28129893,1623734,0,49967548
대아티아이(주),045390,2019/12,96315450,137455747,2804275,3789558,0,43583847,93871900,9043223,56643302,8452352,0,68111394
대양전기공업(주),108380,2019/12,154347915,225317440,10740597,44351555,0,37833575,187483864,9149828,92170456,12476231,0,150573747
대양제지공업(주),006580,2019/12,142434607,169916833,19263640,156720,0,38892346,131024487,7045120,102041772,25600686,0,119445536
대원미디어(주),048910,2019/12,143824679,86660273,-979312,2994735,0,22854574,63805699,14935756,58776300,-902521,0,10015160
대원산업(주),005710,2019/12,546043740,416161539,26841791,47803031,0,125147223,291014316,15825445,135977885,18545110,0,282895598
대정화금(주),120240,2019/12,79606764,151327494,6068096,16433887,0,30069420,121258074,8648887,90558735,10365747,0,71430358
대주산업(주),003310,2019/12,84291438,87371799,1807417,338813,0,34974145,52397654,9788231,62814010,2702924,0,27089169
대주전자재료(주),078600,2019/12,87204973,177509298,-1851985,9865632,0,97825510,79683788,15609284,137701411,565352,0,5012525
대한광통신(주),010170,2019/12,124571031,289677208,-11867253,56085272,0,109126268,180550941,18945905,129351802,-9833038,0,8219238
대한그린파워(주),060900,2019/12,13795480,38990864,-10923156,518634,0,17108925,21881939,4864385,30777681,-8111662,0,-30525839
대한뉴팜(주),054670,2019/12,134097440,127905958,15239195,17222653,0,66839785,61066173,51651636,61776239,20698417,0,354579
대한약품공업(주),023910,2019/12,168761722,246851673,28166639,44835888,0,80076416,166775257,25856632,135721530,33638836,0,163599334
대화제약(주),067080,2019/12,87314425,146042548,11169086,1625602,0,64622120,81420427,33812198,107813920,9467383,0,57169518
더이앤엠(주),089230,2019/12,31037210,100352331,-3159729,3279284,0,33119122,67233210,12390684,59983805,8169234,0,6562890
덕산네오룩스(주),213420,2019/12,97873418,181310980,19157035,38904477,0,21368228,159942752,12503632,102905107,20761497,0,61054598
덕산하이메탈(주),077360,2019/12,51758113,190684161,5059315,37397592,0,10181529,180502632,7126163,134093591,4129129,0,172468233
덕우전자(주),263600,2019/12,104242328,94790961,9470827,28640497,0,17659534,77131427,10975356,38062905,13077734,0,46180755
데브시스터즈(주),194480,2019/12,38422642,109296023,-13127334,2371359,0,4591486,104704537,40061872,37834278,-1639230,0,-6797848
도이치모터스(주),067990,2019/12,896692398,427423620,15260318,58206388,0,305701300,121722320,46454038,270139006,28987521,0,65445712
동국산업(주),005160,2019/12,332716284,490729848,12664496,3291366,0,101166374,389563474,24997403,340784782,18754412,0,155226178
동국제약(주),086450,2019/12,428612725,464293416,51306327,61741356,0,102289706,362003710,208284090,176879041,61558821,0,318739937
동신건설(주),025950,2019/12,24021434,102032096,840522,46710395,0,14775825,87256271,4130296,24422788,-446363,0,81321520
동아화성(주),041930,2019/12,140994126,150896769,5832699,4734753,0,59248197,91648572,9347273,71112848,6366462,0,80743380
동양이엔피(주),079960,2019/12,464578791,276563657,27312434,11394610,0,64939929,211623728,30316823,109451192,28818543,0,195786990
동양파일(주),228340,2019/12,53169205,129953595,-15248768,11768103,0,7707603,122245993,9307956,64867637,-5490940,0,43527411
동일금속(주),109860,2019/12,86479800,136092686,11320563,3119163,0,12757851,123334835,3716405,102439352,11047078,0,107957480
동일철강(주),023790,2019/12,26560736,90109898,3867475,2398292,0,35777587,54332310,3901994,63851391,-3991847,0,8941868
동화기업(주),025900,2019/12,370938736,1086229996,27807279,3559340,0,540368641,545861356,56956768,927650825,16997254,0,733097714
디아이티(주),110990,2019/12,118480955,290366403,13444479,34667754,0,117082014,173284389,8241446,42879764,13476427,0,138388524
디에스티(주),033430,2019/12,20809840,54460349,-17963809,1031777,0,50378294,4082055,13282767,30719586,-4144583,0,-96762371
디엑스앤브이엑스(주),180400,2019/12,5753980,30269029,-16257105,2697399,0,6345579,23923450,6654428,23857119,-5888566,0,-32640684
디와이씨(주),310870,2019/12,,,,,,,,,,,,
디와이피엔에프(주),104460,2019/12,164600456,159266763,21230318,19575333,0,88632139,70634625,9905003,51687366,28257056,0,54360558
디젠스(주),113810,2019/12,39689484,70718569,2180337,8010805,0,41545229,29173340,5041546,43315213,2632887,0,-6512168
디케이락(주),105740,2019/12,74368076,123740059,8496242,5225134,0,30829406,92910653,12772192,58180034,9836289,0,58928711
라온시큐어(주),042510,2019/12,28319235,49454967,1966290,21346461,0,27998546,21456421,13442521,12719136,2113493,0,11973682
라온피플(주),300120,2019/12,30770552,65686253,8434788,11253770,0,2906560,62779693,13225512,2785206,8204511,0,23283139
램테크놀러지(주),171010,2019/12,41182157,70357034,2832213,18475373,0,31395203,38961831,3593451,40388651,4071307,0,9253470
로스웰인터내셔널유한회사,900260,2019/12,,,,,,,,,,,,
로체시스템즈(주),071280,2019/12,79882256,119567692,1097343,13184019,0,54264384,65303308,10131137,64603021,4132822,0,38475670
리노공업(주),058470,2019/12,170307405,325715904,52790182,31868276,0,25537738,300178166,10012930,100169356,64141630,0,289308687
마이크로로봇(주),182690,2019/12,5499071,23229645,-3957409,9337297,0,8900700,14328946,1431120,11123251,-3740848,0,-11916395
매일유업(주),267980,2019/12,1391694716,678655992,68450624,83389312,0,268100747,410555245,319210751,287522241,89532960,0,155431090
매일홀딩스(주),005990,2019/12,12854674,365558877,6698749,3336882,0,23684835,341874042,10790925,322938719,2063750,0,567501317
메가스터디(주),072870,2019/12,30030176,241942720,5536195,25940374,0,19202850,222739870,10261564,171859877,873790,0,207831357
메가스터디교육(주),215200,2019/12,381573797,393440649,43354738,6480514,0,155707828,237732821,157905786,312364905,53341761,0,81141294
메가엠디(주),133750,2019/12,72011100,110000322,1873450,21231172,0,46947788,63052534,38944099,74044502,4975979,0,43026796
메디앙스(주),014100,2019/12,91461744,131045453,37942919,6990408,0,56192406,74853047,43323071,99201373,-2083460,0,69832511
메디포스트(주),078160,2019/12,45803342,212985364,-13875892,11548905,0,101588083,111397280,36529656,122396639,-7510479,0,-48535431
명성티엔에스(주),257370,2019/12,35162801,66098282,546735,3449653,0,27986655,38111627,5990698,28149853,933566,0,9025567
모바일어플라이언스(주),087260,2019/12,41971601,51561822,-2618146,87898,0,22018151,29543671,13484752,18833628,-1185076,0,-5315467
모트렉스(주),118990,2019/12,153246542,221967775,-35576943,4379356,0,127584543,94383232,22197170,129981376,-12146810,0,44114400
무림에스피(주),001810,2019/12,135558122,260739484,2819600,27255597,0,86286868,174452616,11084619,179559428,650488,0,124438283
미디어젠(주),279600,2019/12,13908713,30458965,-549926,3658121,0,12411661,18047304,11318230,13157592,-454066,0,-3410516
미래나노텍(주),095500,2019/12,188761971,278582759,-1032390,31266801,0,117267161,161315598,26610228,176145550,210360,0,86484450
미래오토스,176440,2019/12,241579062,113741395,9075926,2779085,0,57299718,56441676,14603408,66022675,4058210,0,26403860
미스터블루(주),207760,2019/12,25917073,44816390,3107922,8887444,0,12105304,32711086,22950963,22723305,2966111,0,11344199
바디텍메드(주),206640,2019/12,61615302,95067231,12150785,16901059,0,20558010,74509221,18961501,45235498,15827656,0,35607842
바이온(주),032980,2019/12,10407615,52636731,-18172434,1694354,0,14987461,37649270,5380163,37360979,-4704327,0,-63195914
베뉴지(주),019010,2019/12,44370185,401722903,4456447,11431183,0,166111248,235611655,23757778,282007534,4282579,0,179307996
보성파워텍(주),006910,2019/12,111651303,125565648,591879,23357401,0,45677249,79888399,8795674,53468296,-1055177,0,14908144
브릿지바이오테라퓨틱스(주),288330,2019/12,58283297,79952343,1426255,63121634,0,4718463,75233880,21569845,2207638,718911,0,-51176507
비디아이(주),148140,2019/12,128590481,147715492,146802,14076778,0,116499284,31216208,9436836,25002299,3104886,0,11558338
비에이치아이(주),083650,2019/12,218870226,371021012,-14287870,12476587,0,297305150,73715862,17645095,235278307,-8919014,0,19108943
빛샘전자(주),072950,2019/12,25882186,52819999,2201020,3907258,0,5087661,47732338,3230757,27005544,2005511,0,34438827
삼강엠앤티(주),100090,2019/12,265255697,473810560,-22170164,10705206,0,325377684,148432876,11579007,349380925,17161252,0,45787463
삼륭물산(주),014970,2019/12,39483021,87931823,2411934,7005966,0,26683520,61248303,2108819,62163291,3984640,0,47665098
삼목에스폼(주),018310,2019/12,144218796,396407856,13699547,9710699,0,54089578,342318278,22766081,252371615,11367058,0,303721060
삼보모터스(주),053700,2019/12,265070911,305987264,-22220562,18274107,0,217024731,88962533,42656062,208856905,-13081245,0,43588408
삼보산업(주),009620,2019/12,262616975,214179259,-6284819,416235,0,191771129,22408130,7623887,128151669,4432769,0,-8687296
삼아제약(주),009300,2019/12,71560150,191256882,10164368,12810620,0,22563614,168693268,33286432,105888908,10398153,0,149403295
삼영엠텍(주),054540,2019/12,64054670,121654129,3367579,13036067,0,35055224,86598906,7014076,64175249,2436679,0,63506857
삼영이엔씨(주),065570,2019/12,37032272,86222129,-9417380,2100788,0,11038603,75183526,12300457,32788390,-2462280,0,63255247
삼지전자(주),037460,2019/12,54526218,239832403,-813587,26819899,0,109848906,129983496,11843143,161488236,-5309813,0,38049221
삼천당제약(주),000250,2019/12,138758402,194460076,5249406,25115671,0,62923525,131536551,63807344,112680431,9581602,0,103261448
삼천리자전거(주),024950,2019/12,70620031,138949688,-9479427,2376530,0,61474431,77475257,25070848,98704831,-6315948,0,24182197
삼현철강(주),017480,2019/12,237603984,171203628,6548215,57456971,0,22066564,149137064,7352430,42191436,7948388,0,138069337
상신이디피(주),091580,2019/12,99801512,125290049,623924,10978985,0,68660719,56629331,8396588,77558189,1034311,0,31683262
상신전자(주),263810,2019/12,76034690,47265423,2564340,2466703,0,12708182,34557241,5371387,13424493,2718642,0,21411100
서암기계공업(주),100660,2019/12,38451030,69554367,2184255,2649687,0,7923973,61630394,4701823,16596141,1505005,0,44701138
서울바이오시스(주),092190,2019/12,269736534,353933561,5150044,2619382,0,208079082,145854479,52212562,266043504,16383924,0,33639268
서울반도체(주),046890,2019/12,976702742,1044292890,27251828,23154405,0,313356462,730936428,137451417,524197012,43807572,0,355573744
서울전자통신(주),027040,2019/12,38717411,130365236,3428505,134084,0,33584008,96781228,4009241,106475678,-2795753,0,-4780607
서호전기(주),065710,2019/12,64058562,91561027,15055825,11938688,0,17654803,73906225,10525529,50278345,11994987,0,65217554
성우전자(주),081580,2019/12,37520219,80063731,-1468549,4374929,0,4713791,75349940,7089202,32628649,-4365823,0,58281105
성우테크론(주),045300,2019/12,31784490,71126499,4313172,10688209,0,22755364,48371135,2257659,41318773,1838443,0,30400899
성호전자(주),043260,2019/12,67898101,90393325,-26233398,1891309,0,49075236,41318089,7372942,58203235,-2124723,0,-4271072
세명전기공업(주),017510,2019/12,18453516,81806215,3421230,12471069,0,10435072,71371143,1847610,51089467,1670564,0,63882978
세종텔레콤(주),036630,2019/12,226977558,441789022,2627232,14737062,0,107137725,334651297,172056968,209325791,-8929859,0,-36494903
소니드(주),060230,2019/12,20699567,84547768,-1750438,29716445,0,30969112,53578656,5649936,28466418,1392184,0,-34534179
소프트캠프(주),258790,2019/12,18782084,20516086,142174,4949983,0,10345069,10171017,10347584,5243876,3590585,0,-3441458
솔브레인홀딩스(주),036830,2019/12,796523935,976025512,89977660,282777567,0,194850038,781175474,53056081,526348119,162193701,0,656383242
스튜디오드래곤(주),253450,2019/12,442211935,560849210,28611431,52942745,0,142888185,417961025,13389975,336224342,31491656,0,83251309
시그네틱스(주),033170,2019/12,218478833,182845685,-22876971,7737226,0,46415463,136430222,12408024,136209751,-19561460,0,35957313
신라섬유(주),001000,2019/12,4180813,32161672,227501,330303,0,17706112,14455560,548412,31020997,732137,0,-2626747
신라에스지(주),025870,2019/12,76853354,45534947,-3823003,3502804,0,31157792,14377155,3326829,30182593,2482873,0,1200859
신라젠(주),215600,2019/12,8837040,65131141,-212929976,4255724,0,9768895,55362246,83268258,15198046,-74431218,0,-333401400
신성델타테크(주),065350,2019/12,134676346,216865840,7307397,2630957,0,83725585,133140255,14748668,193135684,7994423,0,102490650
신신제약(주),002800,2019/12,67767543,129681602,2610977,804020,0,72568083,57113519,20544868,85043835,2614838,0,35087190
신원종합개발(주),017000,2019/12,251690728,186237504,15020122,21912494,0,97026650,89210854,10751538,37650742,8975032,0,37653433
신일제약(주),012790,2019/12,60648342,117837501,7256932,2975468,0,16592756,101244744,15460761,67170836,9414590,0,94694882
신화인터텍(주),056700,2019/12,220533379,177184765,3109529,2690828,0,84593499,92591266,12520654,115074165,12002589,0,9883263
신흥에스이씨(주),243840,2019/12,145769089,222702209,8505604,21768951,0,121665417,101036792,14115279,129784346,6690669,0,59567015
쌍용정보통신(주),010280,2019/12,106535210,81068315,1370260,42775386,0,37134049,43934266,12312935,23592271,535390,0,3470232
씨비아이(주),013720,2019/12,22117497,40883528,306966,997083,0,18902616,21980912,2457593,30898998,241443,0,13006692
씨아이에스(주),222080,2019/12,100552888,169743005,11194389,19492159,0,120073068,49669937,5654296,29785722,15394050,0,24970109
씨앤지하이테크(주),264660,2019/12,128842100,81340415,11803498,38884945,0,13939134,67401280,6881594,8242251,14476833,0,40233978
씨앤티85(주),056730,2019/12,7275085,31743897,-30909829,821149,0,34482581,-2738685,4963986,26867515,-4692126,0,-93689321
씨에스베어링(주),297090,2019/12,103369828,95591338,7500612,7538927,0,48607137,46984201,7360171,56129875,11442967,0,3546956
씨제이바이오사이언스(주),311690,2019/12,4782430,33741367,-4345714,4647400,0,2886720,30854647,6996022,2806047,-4323678,0,-4222377
씨제이프레시웨이(주),051500,2019/12,2321346200,1132092351,22376430,2177087,0,913758188,218334163,268981145,717000470,47902830,0,63890347
씨큐브(주),101240,2019/12,44746670,82177764,5945121,5309043,0,28081966,54095798,11241831,44659622,7747327,0,40129640
아미코젠(주),092040,2019/12,32971859,154569430,333163,9348967,0,29227068,125342362,13406673,116917542,-233317,0,57797325
아비코전자(주),036010,2019/12,73280345,95542436,-2273540,35406086,0,5329605,90212831,6575154,31721506,7974080,0,51866927
아이쓰리시스템(주),214430,2019/12,51862039,91546176,179852,11816272,0,22505702,69040475,7114956,40796496,-2396260,0,42228727
아이진(주),185490,2019/12,4245380,47264498,-8736366,3806614,0,28229704,19034794,11125647,4159830,-9188146,0,-53253580
아이큐어(주),175250,2019/12,41074208,186734727,-9981020,4546658,0,90553017,96181710,22488838,131977263,-6736514,0,30040632
아이크래프트(주),052460,2019/12,64937461,48817754,53709,19082968,0,15443153,33374601,12455402,11896549,343237,0,29918957
아이텍(주),119830,2019/12,40942046,93926339,-7141800,7609268,0,43142629,50783709,4901845,81216126,4245486,0,3472295
아진산업(주),013310,2019/12,277654918,447355194,4321933,13360551,0,255018065,192337130,26402250,298867803,20885110,0,89268650
안국약품(주),001540,2019/12,149279874,207087227,3414879,21648264,0,60112781,146974446,73177533,60254768,3313523,0,130676361
알리코제약(주),260660,2019/12,115793215,118754000,10031138,12040969,0,47468257,71285743,60932198,48654748,12538130,0,25689691
알서포트(주),131370,2019/12,23290832,73145339,7511955,4739067,0,14710122,58435217,19262942,40083468,4027890,0,19932878
알에스오토메이션(주),140670,2019/12,75825511,70997602,131610,8511912,0,31889774,39107828,10040888,23789974,64675,0,19077681
알에프머트리얼즈(주),327260,2019/12,16211219,29750495,1197711,15031759,0,4057257,25693238,3073695,7426877,1129461,0,11662674
알에프에이치아이씨(주),218410,2019/12,99143847,240101261,19956207,91820905,0,40985070,199116192,17279399,72762429,17496095,0,99473069
압타바이오(주),293780,2019/12,1018572,77404261,-6297931,16601623,0,2249043,75155217,8169593,30637368,-7151021,0,-42693728
애니젠(주),196300,2019/12,6276912,30731927,-6644595,769544,0,15738783,14993144,6069242,21389518,-4260151,0,-15281795
애머릿지코퍼레이션,900100,2019/12,21819287,126984131,-38588639,882409,0,72235853,54748278,9539839,83687472,787219,0,-106071957
앱클론(주),174900,2019/12,14375025,46968451,2566577,3437660,0,11589995,35378456,8715630,15866499,4283395,0,-17664537
어보브반도체(주),102120,2019/12,124723168,110719959,13598702,11709372,0,19757027,90962932,19312309,37248735,14627433,0,64187395
에스넷시스템(주),038680,2019/12,176442663,125732749,2901393,25688030,0,59581647,66151102,18067625,26851165,3331518,0,21754172
에스디엔(주),099220,2019/12,62982298,126743536,4895719,1276329,0,52923863,73819673,14216207,78406446,1793243,0,1634221
에스맥(주),097780,2019/12,74766484,282922817,-18933711,34095872,0,71955280,210967537,8842753,150417578,5314747,0,42521473
에스비더블유생명과학(주),151910,2019/12,48802634,99735135,-19954656,2596995,0,49154927,50580207,4433187,44292623,-8889120,0,-54074897
에스씨아이평가정보(주),036120,2019/12,48708533,30536066,4411306,11109165,0,7433512,23102554,42359924,13170007,6348609,0,5933323
에스앤씨엔진그룹리미티드,900080,2019/12,,,,,,,,,,,,
에스에이치엔엘(주),050320,2019/12,121410,4888567,-2783189,871342,0,641419,4247148,1173340,2913145,-1156146,0,-30489024
에스엔유프리시젼(주),080000,2019/12,64233361,151867906,7544898,41021938,0,36444072,115423834,9235185,53690047,8745151,0,-12779879
에스엔케이폴리텍(주),091340,2019/12,25933907,95813820,688583,16505054,0,36601499,59212321,5060804,56679844,1785171,0,26367979
에스와이(주),109610,2019/12,294915037,284866273,-18581825,19025929,0,183505864,101360409,26107755,153145328,-11539632,0,20327045
에스지씨이테크건설(주),016250,2019/12,1242048953,798493788,27595183,27230245,0,476810262,321683526,53494761,305112585,25000692,0,306515358
에스지에이(주),049470,2019/12,38700581,68945413,-9626467,4972366,0,31370373,37575040,8715391,49068387,-2727728,0,-9626467
에스지에이솔루션즈(주),184230,2019/12,21614762,44762141,-23612013,3652167,0,18091727,26670414,8174575,28361079,-1905804,0,-22574380
에스지에이클라우드서비스(주),224880,2019/12,19472374,6360875,-12475628,1504557,0,13018343,-6657468,6751315,521019,-5241576,0,-16717445
에스지이(주),255220,2019/12,111440249,212279438,8521423,16701927,0,152473579,59805859,24806820,107838004,10537350,0,41894749
에스케이 머티리얼즈(주),036490,2019/12,454649037,1076533199,67156094,1673548,0,672533468,403999731,58435516,899367027,98897403,0,496525728
에스텍(주),069510,2019/12,216795154,151829797,6349994,19834158,0,45245241,106584555,43205893,52532543,1201408,0,104312782
에스트래픽(주),234300,2019/12,76244500,130404854,-1692956,11498320,0,83248743,47156111,12180809,71892069,2672189,0,16202861
에스티팜(주),237690,2019/12,92995881,335639355,-18528695,2912027,0,32288073,303351282,24238739,201758682,-26047186,0,123559344
에스퓨얼셀(주),288620,2019/12,37953636,69684421,1486567,10271217,0,37717271,31967151,9827902,9665927,2178910,0,7447361
에이비엘바이오(주),298380,2019/12,3988956,142902745,-37004631,91146337,0,10894549,132008196,44417819,8245767,-40428863,0,-243285109
에이아이비트(주),039230,2019/12,8310047,58338101,-13835560,2757960,0,9520808,48817294,3792451,26139567,486589,0,-83708842
에이에프더블류(주),312610,2019/12,25961807,78308245,5599362,5909231,0,5657697,72650548,2790079,24166840,7239019,0,24823581
에이치엘비(주),028300,2019/12,29775778,494080693,-31227849,13329161,0,85329086,408751607,8009717,453440002,-4939441,0,11826474
에이치엘비생명과학(주),067630,2019/12,12431173,372491577,10563650,26889298,0,26974540,345517037,3772145,250979998,656716,0,6632576
에이치엘비제약(주),047920,2019/12,35501259,46394311,343983,2743106,0,29035361,17358951,16322144,17377682,1171416,0,670740
에이치엘비테라퓨틱스(주),115450,2019/12,59034986,141801037,-11327845,40924494,0,62704877,79096161,8745087,70602616,-3331766,0,-51888037
에이테크솔루션(주),071670,2019/12,184674928,165752187,265369,295929,0,97868419,67883769,16380976,70979986,1880210,0,54581861
에이피시스템(주),265520,2019/12,460248240,419365629,8856648,27776141,0,305989883,113375746,37949941,170092852,27590060,0,44549640
에이피에스홀딩스(주),054620,2019/12,3396432,242094234,-628176,1626755,0,32124647,209969587,9813693,208631612,-6417261,0,730060982
에이피위성(주),211270,2019/12,45653106,102642813,713709,53920380,0,20383419,82259394,6320675,15705722,7123981,0,22517758
에이피티씨(주),089970,2019/12,59326131,65427482,14158196,18369011,0,6030695,59396787,10052684,28506096,16123946,0,39054268
에코바이오홀딩스(주),038870,2019/12,14052288,71575223,6346181,6434896,0,7661028,63914196,2621425,32448575,3137932,0,-6562294
에코캡(주),128540,2019/12,66785476,114142466,592269,11159483,0,48040799,66101667,10097324,47578184,158688,0,36692621
에코플라스틱(주),038110,2019/12,704806691,361734176,2721347,248908,0,245423089,116311087,16979693,254196168,5549703,0,87325665
에프엔에스테크(주),083500,2019/12,34096408,78080139,1442504,22173446,0,32191988,45888151,4617052,39541844,2159346,0,10270832
엑스큐어(주),070300,2019/12,13258734,25281637,1285956,1839924,0,1969803,23311834,6463964,3744590,484065,0,3490136
