,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),유동부채비율,매출액순이익률,CASH FLOW 대 매출액비율,CASH FLOW 대 부채비율,이자보상배율(이자비용),금융비용 대 총비용비율,설비투자효율,CASH FLOW 대 총자본비율,자본금회전률,총자본투자효율,총자본회전률,자기자본순이익률,매출채권회전률,유형자산회전율,부채비율,유동비율,자기자본배율,당좌비율,순운전자본비율,현금비율,타인자본회전률,총자본순이익률,매출액총이익률,매출원가 대 매출액비율,차입금의존도,재고자산회전률,총자산부채비율,현금비율(CASHTA),유보이익대총자산비율,판매관리비대매출액,고정비율,log총자산,총자본증가율,유동자산증가율,매출액증가율,총자산영업이익률,순이익률,이자비용/부채,영업이익증가율,순이익증가율,업종,규모,층화,label
225,(주)상아프론테크,89980,19-Dec,제조업,65.16,6.69,2.95,5.25,5.6,0.89,57.57,2.21,25.18,24.22,0.76,9.47,3.47,1.76,72.68,140.43,1878.34,114.49,15.26,10.93,1.66,5.11,21.09,78.91,30.78,6.69,0.420882674,0.041249535,0.377459571,0.130900019,0.470111985,8.395008875,3.87,5.46,2.25,0.061086744,0.051106019,0.023684893,5.267381095,3.233612541,2,1,5,0
226,(주)새로닉스,42600,19-Dec,제조업,44.48,-1.15,3.19,9.88,0.1,0.34,87.88,3.88,26.37,21.19,1.23,-2.43,6.43,5.27,64.78,166.89,1289.75,126.83,18.06,41.62,3.13,-1.42,8.03,91.97,18.47,11.24,0.393125296,0.112345415,0.489749927,0.079817257,0.54950893,8.129017262,2.49,-0.78,15.26,0.00059055,-0.014158087,0.014926463,-98.19823644,-124.7967055,2,1,5,0
227,(주)서남,294630,19-Dec,제조업,38.6,-298.61,-186.76,-58.06,-102.31,0.43,-25.64,-25.08,0.17,-10.76,0.13,-64.38,2.03,0.28,76.03,198.23,71.36,100.7,21.54,79.53,0.35,-39.82,-109.14,209.14,16.61,0.7,0.431905409,0.174390063,-4.44861209,2.033179534,0.565339119,7.022276898,-1.37,-18.36,-70.88,-0.416628155,-0.39815488,0.010674148,-175.168395,-191.1756995,2,0,2,0
228,(주)서린바이오사이언스,38070,19-Dec,서비스업,25.67,16.33,10.56,29.56,109.61,-0.44,69.42,7.12,15.11,22.28,0.71,15.67,7.27,2.07,31.74,278.49,1592.08,202.01,34.79,28.88,3.04,11.67,25.48,74.52,0.32,4.01,0.240924053,0.056290184,0.499090406,0.22168903,0.457259507,7.906913604,12.7,33.67,9.09,0.023670973,0.116695467,0.000919138,2.829744199,208.18357,1,0,1,0
229,(주)서부티엔디,6730,19-Dec,서비스업,95.61,0.04,28.76,3.23,0.48,19.32,10.52,2.03,4.77,5.11,0.07,0.01,19.24,0.15,169.36,17.42,2425.75,17.32,-29.31,1.75,0.12,0,30.11,69.89,43.52,210.43,0.628754901,0.006205286,0.237295594,0.18827462,0.93817523,9.257969363,5.02,-20.59,18.35,0.00816718,2.66E-05,0.027024736,93738.48249,22135.53107,1,1,4,0
230,(주)서산,79650,19-Dec,제조업,6.64,-5.42,2.51,16.73,-2188.81,-2.41,36.42,1.1,26.2,10.52,0.43,-1.67,3.97,1.44,7.06,594.31,3526.07,504.05,30.67,202.98,6.43,-2.33,7.06,92.94,0,7.36,0.065904337,0.125942108,0.569496096,0.163751863,0.631243962,8.076269016,-4.13,-2.56,-37.18,-0.040066966,-0.023327329,0.000273501,-93.64951344,-80.47207764,2,0,2,0
231,(주)서연탑메탈,19770,19-Dec,제조업,120.54,-2.01,5.61,10.03,0.15,1.42,35.76,5.73,27.41,16.97,0.99,-4.46,4.4,2.08,133.22,92.49,1123.52,85.8,-3.88,2.53,1.74,-2,3.13,96.87,37.87,32.02,0.571216138,0.013058474,0.339308422,0.029105131,0.521947984,8.193891828,-5.15,-6.38,8.66,0.002216986,-0.01997423,0.025801726,437.9861691,69.33114861,2,1,5,0
232,(주)서울옥션,63170,19-Dec,서비스업,93.34,-19.39,-1.77,-0.76,-1.82,4.31,13.94,-0.46,5.33,4.26,0.24,-9.25,5.66,0.9,152.03,167.95,810.44,78.65,25.17,20.61,0.39,-4.62,38.42,61.58,40.22,0.76,0.603223297,0.076312732,0.153413617,0.486729017,0.377969949,8.237480497,-15.84,-25,-27.32,-0.024465582,-0.046245864,0.021938098,-152.8099754,-223.3965227,1,0,1,0
233,(주)서울제약,18680,19-Dec,제조업,93.95,-3.46,1.63,2.07,2.58,2.43,41.56,1.24,12.72,23.08,0.76,-6.36,8.04,1.34,149.17,94.35,670.57,59.2,-2.13,28.68,1.31,-2.65,56.73,43.27,37.43,5.23,0.598668312,0.108129925,-0.129085288,0.499371079,0.6442582,7.850587108,1,0.67,23.83,0.051927393,-0.026500865,0.034487633,234.0217179,75.48027433,2,0,2,0
234,(주)서원인텍,93920,19-Dec,제조업,25.04,4.18,6.94,51.85,52.05,-0.42,131.06,10.44,32.57,27.63,1.54,7.97,12.28,7.18,25.21,356.53,1727.34,304.88,51.29,83.84,7.61,6.44,10.23,89.77,4.19,14.53,0.2013425,0.167644643,0.698973681,0.046513768,0.287132236,8.304031165,4.73,6.31,22.65,0.085875173,0.064371631,0.008155558,231.0570229,155.3905461,2,1,5,0
235,(주)서전기전,189860,19-Dec,제조업,48.71,2.19,6.81,21.95,5.98,0.24,38.37,7.33,12.59,18.69,1.12,3.58,3.59,2.19,50.16,142.7,778.73,117.78,13.85,13.02,3.54,2.45,18.65,81.35,7.43,13.64,0.334022541,0.042247121,0.496622406,0.168913622,0.537040176,7.753615733,8.11,13.5,6.54,0.019687743,0.024483489,0.010427029,-79.044649,-60.32240345,2,0,2,0
236,(주)서진시스템,178320,19-Dec,제조업,80.1,12.49,6.63,8.79,6.22,1.65,69.35,4.62,43.35,32.73,0.78,20.25,10.52,1.4,110.96,100.84,2911.58,46.72,0.32,12.28,1.53,9.79,23.47,76.53,38.48,4.2,0.525979471,0.046608007,0.210909079,0.096015023,0.617144733,8.750539825,28.61,39.6,20.88,0.108704446,0.097893963,0.034166792,47.53979705,51.48294209,2,1,5,0
237,(주)서진오토모티브,122690,19-Dec,제조업,397.11,-1.18,2.96,5.88,0.31,1.08,39.35,4.86,141.97,21.88,1.65,-17.63,8.86,2.76,475.78,49.08,835.24,35.57,-35.12,2.15,2.02,-1.94,4.57,95.43,39.66,17.76,0.826323525,0.014822604,0.031444588,0.041989029,0.661526802,8.940120548,0.52,3.1,11.14,0.006057525,-0.01936374,0.023747486,336.5767497,33.39183008,2,1,5,0
238,(주)서플러스글로벌,140070,19-Dec,서비스업,24.88,1.39,10.15,20.82,5.48,0.26,85.43,6.26,29.83,9.25,0.61,1.28,41.35,2.67,43.03,404.37,3336.26,87.04,52.95,59.94,1.98,0.85,17.34,82.66,25.35,1.06,0.300855016,0.104258325,0.511140525,0.14874207,0.296597354,8.252422364,-2.17,-10.95,-24.46,0.015036147,0.008494877,0.008913448,-89.99164304,-92.48218964,1,1,4,0
239,(주)서한,11370,19-Dec,제조업,36.29,1.8,0.82,2.69,16.1,-0.37,498.72,0.96,10.86,10.75,1.16,3.28,112.38,57.46,55.37,345.83,598.84,284.34,57.41,25.27,3.21,2.09,8.84,91.16,8.52,6.72,0.35639391,0.059017933,0.546102748,0.044523467,0.192340933,8.671530372,-0.64,1.31,-14.39,0.051035188,0.020914836,0.008743982,-63.14103008,-76.618675,2,1,5,0
240,(주)서희건설,35890,19-Dec,제조업,117.34,4.97,6.13,13.11,11.26,0.56,1208.05,7.81,13.07,21.08,1.36,18.62,183.49,126.56,147.49,140.74,365.29,139.84,19.32,36.09,2.19,6.76,14.36,85.64,15.6,297.63,0.595936937,0.171102142,0.197366585,0.048457409,0.332696569,8.989513655,14.56,17.62,9.15,0.12933931,0.067621693,0.018485891,42.32891936,67.41575426,2,1,5,0
241,(주)선광,3100,19-Dec,서비스업,20.15,3.51,29.29,10.54,1.64,9.83,24.66,5.98,21.97,13.89,0.23,1.65,6.44,0.35,131.25,88.07,4624.96,87.9,-1.04,10.98,0.45,0.81,27.21,72.79,53.01,251.44,0.56756897,0.009568492,0.326851905,0.104771191,0.923265347,8.851232517,28.52,-27.77,6.91,0.038427596,0.008058532,0.045418394,53.89775464,-51.80860261,1,1,4,0
242,(주)선익시스템,171090,19-Dec,제조업,30.91,8.15,6.35,18.86,170.4,-0.52,92.74,4.63,19.48,21.25,0.74,8.19,11.9,2.95,32.56,278.98,2014.06,235.7,41.74,55.75,2.85,6.05,27.31,72.69,1.21,5.85,0.245615159,0.130022335,0.339075075,0.142698772,0.349379566,8.079657952,3.56,-3.26,-25.72,0.09681162,0.060522123,0.002178667,34.5700426,38.53118026,2,0,2,0
243,(주)성광벤드,14620,19-Dec,제조업,5.4,3.05,-1.66,-5.34,10.6,-0.07,19.19,-0.67,14.15,9.61,0.4,1.41,4.39,0.8,14.29,1026.39,3071.78,482.11,43.74,181.41,3.2,1.23,18.04,81.96,4,1.59,0.12505738,0.085651295,0.865596126,0.145957939,0.515399923,8.70074649,0.46,1.06,19.1,0.013920429,0.012312664,0.010400943,308.0635728,235.1254337,2,1,5,0
244,(주)성도이엔지,37350,19-Dec,서비스업,178.37,-9.43,4.06,7.42,9.3,-0.14,268.04,5.43,89.94,14.04,1.44,-38.71,9.25,28.06,273.55,147.41,1797.03,107.81,22.64,23.7,2.19,-13.54,5.71,94.29,3.64,7.28,0.732301683,0.113157719,0.231822619,0.029760994,0.296088515,8.715545332,15.73,1.75,31.47,0.039262627,-0.135432487,0.00644068,-7.57040359,-527.6680466,1,1,4,0
245,(주)성우하이텍,15750,19-Dec,제조업,127.9,0.87,9.64,15.34,1.53,1.21,41.46,9.48,84.74,19.23,1,3.69,6.16,1.91,161.83,87.6,2710.69,61.61,-6.06,11.82,1.63,0.87,7.77,92.23,40.6,7.74,0.618078722,0.057714835,0.288955263,0.056073841,0.572093467,9.537350255,3.88,4.19,-1.95,0.02168993,0.008723163,0.023069206,-2.703697738,59.0719925,2,1,5,0
246,(주)성창오토텍,80470,19-Dec,제조업,131.57,-0.11,3.3,6.42,-0.41,0.58,103.92,3.96,36.38,30.94,1.21,-0.58,4.62,3.62,160.53,111.33,1037.24,83.86,5.72,7.36,1.97,-0.13,11.43,88.57,20.6,8.95,0.616162432,0.037157532,0.24602096,0.117082369,0.437760425,8.044834017,1.44,-3.48,1.63,-0.003387944,-0.001278674,0.01363905,-317.1962171,95.38973272,2,1,5,0
247,(주)세경하이테크,148150,19-Dec,제조업,41.29,7.51,9.76,40.6,174.61,0,109.63,13.3,68.45,32.5,1.58,18.64,6.84,3.61,48.7,151.3,2373.86,125.32,14.24,52.16,4.38,11.89,19.13,80.87,16.69,15.56,0.327490497,0.144834051,0.397942719,0.108247674,0.579881598,8.314765577,38.73,0.17,9.65,0.131625098,0.118933791,0.002085186,-39.4300644,-33.56622967,2,1,5,0
248,(주)세보엠이씨,11560,19-Dec,제조업,91.7,-1.23,-4.66,-20.41,-10.75,0.05,1151.37,-9.93,116.94,111.85,2.3,-5.21,20.62,20.67,94.8,172.22,2850.42,167.6,34,4.36,5.4,-2.83,0.27,99.73,18.07,62.99,0.486659352,0.020519158,0.492853548,0.017200312,0.189316688,8.460987198,17.31,22.82,29.94,-0.033427123,-0.028334741,0.007296057,-131.9793418,-135.8571967,2,1,5,0
249,(주)세운메디칼,100700,19-Dec,제조업,7.99,14.92,19.2,154.76,290.93,-0.22,97.92,12.29,15.27,36.25,0.66,10.44,4.26,1.83,8.62,797.82,2173.89,527.79,51.31,264.85,7.66,9.91,41.02,58.98,0.62,3.17,0.079399673,0.194746061,0.84692076,0.157318712,0.413358767,8.018999194,7.84,6.74,4.02,0.167949121,0.09911987,0.006657791,22.80740569,-0.957860434,2,0,2,0
250,(주)세종메디칼,258830,19-Dec,제조업,5.97,18.87,19.47,84.4,45.76,-1.29,59.09,6.39,4.79,20.75,0.34,7.76,8.2,1.11,8.19,849.06,1364.36,773.5,41.36,95.72,4.53,6.39,63.02,36.98,1.31,8.98,0.075665608,0.0528569,0.528966111,0.398281559,0.531143792,7.694471302,6.7,-3,9.42,0.078535278,0.063903375,0.02298323,17.80724944,-14.8591609,2,0,2,0
251,(주)세중,39310,19-Dec,서비스업,33.03,1.51,3.67,14.45,20.11,-0.3,87.96,4.5,16.91,15.81,1.3,2.73,9.25,11.62,45.22,321.42,892.33,304.19,50.37,93.25,4.57,1.95,16.24,83.76,11.29,25,0.311382569,0.212136855,0.46429205,0.136736768,0.268830893,8.096223978,11.71,0.59,19.85,0.033274781,0.019543251,0.005831723,496.4244684,330.3233477,1,1,4,0
252,(주)세진티에스,67770,19-Dec,제조업,7.42,-9.94,6.78,41.87,-6.7,-1.48,61.53,3.51,5.05,13.79,0.51,-5.49,7.57,2.04,9.16,965.41,892.89,927.11,58.78,141.05,7.33,-5.11,18.61,81.39,2.45,18.62,0.083947017,0.095811016,0.466823768,0.197954852,0.344231114,7.611950048,-1.74,4.93,1.49,-0.006107123,-0.051067324,0.013009269,82.43979938,11.29213327,2,0,2,0
253,(주)세코닉스,53450,19-Dec,제조업,148.39,-3.78,3.22,6,0.2,1.1,41.65,4.16,80.21,20.94,1.22,-14.76,10.06,2.5,227.02,97.28,1851.34,39.3,-1.24,8.33,1.78,-4.63,10.4,89.6,41.94,4.21,0.694206188,0.038180319,0.222123123,0.101704533,0.558606074,8.553321512,-10.24,-19.41,10.54,0.002851867,-0.046286846,0.021137651,-87.11800046,-803.6901463,2,1,5,0
254,(주)세화피앤씨,252500,19-Dec,제조업,10.82,2.04,-0.51,-4.37,11.74,0.02,70.27,-0.51,14.09,26.79,0.97,2.29,4.58,2.51,13.17,591.09,1256.07,399.06,46.96,112.41,6.85,1.97,39.67,60.33,0.14,4.33,0.116362402,0.107481867,0.329382133,0.379216345,0.43481995,7.469616774,-4.77,-4.28,5.48,0.016943143,0.019696835,0.010224937,-24.92926651,-46.1389247,2,0,2,0
255,(주)셀리드,299660,19-Dec,서비스업,1.16,0,0,-161.95,-627.75,-25.43,-11.28,-3.66,0,-2.16,0,-4.86,0,0,2.31,4523.33,1071.75,4523.33,50.35,280.48,0,-4.75,0,0,0.14,0,0.022584499,0.031925293,-0.047088121,inf,0.485129304,7.720288869,0,0,0,-0.105819508,-0.074733637,0.005899297,-48.68173488,77.9063966,1,0,1,0
256,(주)셀리버리,268600,19-Dec,서비스업,7.64,-947.58,-342.86,-198.89,-2083.78,-3.35,-833.61,-23.04,0.54,-38.4,0.06,-62.3,5.95,1.45,13.1,1361.22,697.78,1361.22,85.17,59.75,0.54,-55.48,-91.73,191.73,0.54,70.71,0.115848384,0.040349524,-2.2769382,6.115748941,0.080819178,7.489372095,-22.8,-4.23,-54.04,-0.411676932,-0.554663966,0.001807502,-255.5004536,-193.3544161,1,0,1,0
257,(주)셀트리온제약,68760,19-Dec,제조업,53.26,4.96,12.15,11.04,2.81,3.01,39.6,4.48,10.18,15.97,0.38,3.13,1.28,0.84,68.19,126.63,1642.94,104.44,8.43,7.22,0.93,1.86,36,64,34.29,4.62,0.405428803,0.022854781,0.023712855,0.275089393,0.599016221,8.673002831,4.1,-5.55,18.13,0.031914401,0.018631015,0.028091004,312.8248187,209.1442413,2,1,5,0
258,(주)셀트리온헬스케어,91990,19-Dec,서비스업,64.29,5.9,-15.81,-14.71,12.1,0.39,4926,-6.11,7.74,4.14,0.38,3.94,2.85,798.99,71.01,248.93,1157.45,97.35,55.99,27.73,0.88,2.24,19.01,80.99,4.08,0.66,0.415251165,0.1042387,0.115708128,0.11491845,0.064106594,9.454677948,-3.38,-4.55,54.3,0.028561799,0.02241045,0.005484575,294.4383514,339.6728653,1,1,4,0
259,(주)셀피글로벌,68940,19-Dec,제조업,110.25,0.03,-0.56,-0.66,-0.36,0.89,104.94,-0.39,3.96,19.46,0.78,0.05,6.24,3.85,142.57,168.89,237.6,131.57,31.31,17.18,1.43,0.02,23.93,76.07,48.47,4.15,0.587743314,0.078074859,0.120861869,0.245780962,0.232394187,7.555589613,30.79,41.31,2.63,-0.00503967,0.00021157,0.025955091,92.98142754,40560.9927,2,0,2,0
260,(주)소프트센,32680,19-Dec,서비스업,80.31,-3.55,10.27,36.85,0.5,0.46,2583.8,16.43,5.7,9.08,1.35,-9.79,3.91,171.92,80.47,210.56,195,202.28,49.2,152.27,2.64,-4.79,8.52,91.48,0.29,15.35,0.445900723,0.677648806,-0.132160721,0.082584855,0.062984545,7.773478257,-27.15,-5.33,-28.9,0.003511498,-0.04794897,0.013872681,-82.27332227,-484.2339942,1,0,1,0
261,(주)손오공,66910,19-Dec,서비스업,85.81,-2.61,-1.21,-2.84,-4.2,0.6,34.3,-1.59,6.02,10.72,1.44,-8.59,6.03,4.63,127.93,170.33,181.72,77.4,26.48,8.44,2.55,-3.75,19.11,80.89,25.3,4.28,0.561267569,0.031767818,-0.882415555,0.219261953,0.35870856,7.745874718,19.93,14.66,-25.99,-0.040499087,-0.037543238,0.017124177,-318.9880333,-272.7573488,1,0,1,0
262,(주)솔루에타,154040,19-Dec,제조업,137.53,-1.33,2.15,4.8,1.65,1.06,63.36,2.97,40.9,20.11,1.29,-4.1,6.62,4.48,163.17,101.28,984.82,74.46,0.67,18.06,2,-1.71,14.65,85.35,32.64,6.49,0.620015771,0.094387205,0.113844988,0.122388374,0.470754135,8.268922199,-12.41,-15.02,12.78,0.031049614,-0.017109625,0.02932825,11.65503585,79.2827376,2,1,5,0
263,(주)솔본,35610,19-Dec,서비스업,10.73,7.19,11.74,37.55,2.2,-1.33,271.22,4.53,5.87,16.53,0.4,1.27,3.39,5.87,13.72,497.33,1025.98,489.44,37.49,116.25,3.59,2.85,52.92,47.08,1.89,61.27,0.120645924,0.109704819,0.108631733,0.525298519,0.530683341,8.318366903,5.51,-12.8,-4.89,0.001553119,0.02848265,0.006384497,-97.94603864,-42.62979434,1,0,1,0
264,(주)쇼박스,86980,19-Dec,서비스업,15.33,4.14,-33.07,-105.77,14.47,-1.31,14556.91,-15.74,2.51,41.85,0.46,2.32,7.36,119.17,17.48,519.64,449.39,519.64,54.77,31.68,2.47,1.89,13.53,86.47,1.18,0,0.148809771,0.041344276,0.439929933,0.110563304,0.321753349,8.21814499,-8.06,-19.02,14.8,0.011259669,0.018895618,0.00421993,-62.95259327,-25.11320862,1,0,1,0
265,(주)수산아이앤티,50960,19-Dec,서비스업,3.57,18.14,33.15,156.05,1784.85,-5.31,56.81,6.67,4.74,11.66,0.21,3.9,3.57,0.96,4.46,1615.86,2255.47,1586.47,51.83,52.15,5.82,3.76,0,0,0.14,26.29,0.042733925,0.017829103,0.560309577,0.825646567,0.44752776,7.900541833,6.35,10.17,-1.65,0.036156299,0.037625664,0.000568059,5.266857801,-6.956599773,1,0,1,0
266,(주)수젠텍,253840,19-Dec,제조업,65.07,-249.08,-104.32,-19.01,-16.26,0.42,-24.79,-8.83,0.59,-6.22,0.08,-39.34,3.5,0.3,86.76,205.89,376.08,197.08,36.89,16.63,0.18,-21.09,0.18,99.82,22.66,2.76,0.464557468,0.057949307,-1.948854105,1.840207267,0.282632073,7.657248526,0,0,0,-0.202573296,-0.27444863,0.028969189,-53.56323108,76.59275184,2,0,2,0
267,(주)슈프리마,236200,19-Dec,제조업,8.34,35.97,28.91,171.5,4521.48,-4.45,674.2,14.04,20.21,24.3,0.55,21.18,7.87,13.32,8.92,776.07,3792.27,664.69,51.76,137.18,7.43,19.62,64.46,35.54,0.11,6.58,0.081853274,0.10503315,0.387421221,0.304062386,0.40579327,8.171883806,28.18,7.45,36.72,0.185786719,0.196201689,0.000559978,101.5846498,127.5910118,2,0,2,0
268,(주)슈프리마아이디,317770,19-Dec,제조업,2.63,9.17,26.05,206.17,110.03,-2.96,225.47,7.53,11.63,8.88,0.37,3.53,7.5,9.73,3.79,3602.45,2587.82,3243.59,88.62,579.06,6.31,3.38,39.75,60.25,1.49,2.92,0.036544436,0.146522185,0.136293311,0.3595422,0.088450442,7.620733273,75.41,82.24,-33.2,0.013976182,0.033771828,0.00217614,-91.16881425,-68.99408718,2,0,2,0
269,(주)슈프리마에이치큐,94840,19-Dec,제조업,2.82,31.49,26.34,64.42,392.82,-5.44,260.85,3.95,5,8.57,0.16,5.79,9.28,5.05,6.53,1871.29,2787.3,1747.94,46.82,252.44,2.68,5.18,39.06,60.94,0.39,4.52,0.061328744,0.066720769,0.668953123,0.313474201,0.505405901,8.241648919,21.49,30.75,-18.51,0.012690436,0.051812632,0.000526402,-72.19245368,12.28158904,2,0,2,0
270,(주)슈피겐코리아,192440,19-Dec,제조업,12.25,13.05,11.44,68.37,69.41,-1.4,192.31,10.2,99.27,24.84,0.96,14.52,19.66,6.84,17.53,516,9473.66,429.52,43.35,143.14,7.08,12.53,67.3,32.7,5.69,12.06,0.149145759,0.149171576,0.6989621,0.53017739,0.462277852,8.539390471,16.66,-3.99,15.62,0.137108574,0.125279591,0.014574992,-10.36482608,-5.676157499,2,1,5,0
271,(주)스마트솔루션즈,136510,19-Dec,제조업,43.76,-35.1,-31.01,-45.27,-30.14,0.45,6.58,-13.97,6.33,2.4,0.43,-20.51,3.1,1.23,44.63,163.38,970.84,136.49,19.18,71.43,1.56,-14.92,20.7,79.3,23.44,5.4,0.308593208,0.216113247,0.365589263,0.662601986,0.505689719,7.578776409,-10.69,-21.75,-22.11,-0.19369639,-0.149222091,0.023583072,-1062.853685,-723.2478389,2,0,2,0
272,(주)스맥,99440,19-Dec,제조업,103.06,-12.4,-9.03,-9.63,-3.97,2.14,7.6,-5.5,9.89,2.47,0.61,-17.61,3.05,2.04,132.99,128.02,685.65,54.05,12.4,5.74,1.08,-7.62,11.11,88.89,44.25,1.92,0.570796883,0.025369157,0.008971154,0.218900858,0.433712925,8.352262604,1.97,-9.98,2.44,-0.066243593,-0.076222072,0.029394094,-2200.265188,-914.1931054,2,1,5,0
273,(주)스타플렉스,115570,19-Dec,제조업,101.8,-6.7,-1.97,-2.2,0.54,2.48,31.62,-1.34,28.74,12.84,0.67,-9.26,5.79,1.48,153.69,103.11,1997.92,51.21,1.25,5.45,1.15,-4.5,13.09,86.91,47.15,3.52,0.605818155,0.021867622,0.267936028,0.116541313,0.586241708,8.136968057,-1.19,11.55,-2.48,0.009656418,-0.045046982,0.030608436,1633.751269,-195.5916153,2,0,2,0
274,(주)스튜디오산타클로스엔터테인먼트,204630,19-Dec,서비스업,88.22,-13.97,-4.27,-4.56,-18.56,0.19,51.48,-2.19,14.19,5.2,0.59,-12.79,8.39,5.32,91.93,138.18,1371.27,130.48,17.55,60.34,1.62,-8.21,0,0,7.35,14.55,0.478983508,0.277360238,-0.173199387,1.212295165,0.36482889,7.899135226,34.72,78.66,48.68,-0.124827142,-0.082115351,0.01853112,-608.2080276,-1475.531421,1,0,1,0
275,(주)스페코,13810,19-Dec,제조업,94.81,13.19,5.61,9.09,7.29,0.08,164.43,4.77,10.2,19.53,0.88,28.18,5.77,6.85,110.49,133.91,522.74,104.16,15.27,30.41,1.53,11.63,18.08,81.92,21.93,4.54,0.524907683,0.136968051,0.195984075,0.092004538,0.396820001,7.943472563,7.53,15.63,36.08,0.078322336,0.116336942,0.018628418,260.1983387,259.033004,2,0,2,0
276,(주)승일,49830,19-Dec,제조업,21.55,-0.43,3.39,15.21,-13.35,-0.3,31.71,2.71,44.56,16.05,0.78,-0.41,6.2,1.41,21.68,205.85,4582.82,152.21,18.74,59.09,4.08,-0.34,4.89,95.11,4.79,7.83,0.178200978,0.1046297,0.707974021,0.059038213,0.635502731,8.232947375,-4.32,-22.45,-9.53,-0.007891261,-0.003351267,0.003082546,-162.07404,-107.3860002,2,1,5,0
277,(주)시공테크,20710,19-Dec,서비스업,38.69,12.81,2.26,5.78,72.76,-1.48,134.96,1.75,11.95,22.91,0.86,15.13,10.24,4.55,43.26,176.78,1080.89,176.4,20.74,49.6,3.21,11.06,11.74,88.26,0.21,506.86,0.301979771,0.133966844,0.469531152,0.050505852,0.522520911,8.190952682,27.1,28.48,64.17,0.057794806,0.110625753,0.002955626,269.7747836,967.5595948,1,1,4,0
278,(주)시노펙스,25320,19-Dec,제조업,66.71,2.85,6.67,20.42,6.58,1.1,64.43,9.43,6.01,26.87,1.39,8.27,12.11,3.03,85.84,133.26,225.66,97.74,11.94,54.93,2.7,3.97,22.13,77.87,23.29,13.8,0.461911092,0.197196012,-0.211644575,0.144475592,0.521612481,8.186268471,-3.04,9.28,31.23,0.106882155,0.039652243,0.031461328,394.3000895,941.2321788,2,1,5,0
279,(주)시스웍,269620,19-Dec,제조업,3.62,13.25,16.01,22.92,1.45,-3.1,129.51,4.82,8.27,9.27,0.34,5.25,1.8,4.19,26.65,1946.92,2166.32,1711.21,52.74,1083.74,2.32,4.49,25.52,74.48,16.34,4.66,0.21040846,0.309491687,0.489587055,0.209999382,0.444001358,7.693591848,28.27,9.31,-33.49,0.015297698,0.044869485,0.072158947,-86.69947708,-59.05580486,2,0,2,0
280,(주)시티랩스,139050,19-Dec,서비스업,127.8,-14.86,1.65,1.19,-0.43,3.32,51.67,0.73,4.03,9.52,0.68,-48.27,10.66,3.61,158.96,67,83.36,64.03,-16.28,23.46,1.17,-10.08,63.09,36.91,49.81,29.12,0.613844571,0.115795827,-0.11252159,0.649052587,0.669327716,8.260902743,226.76,243.64,110.9,-0.012313049,-0.100787993,0.050022158,-46.86404117,-1025.98882,1,0,1,0
281,(주)신진에스엠,138070,19-Dec,제조업,35.87,4.58,12.49,14.38,3.2,1.54,34.55,5.43,11.54,15.95,0.45,3.46,4.2,0.92,60.61,229.63,1585.28,138.6,28.95,36.6,1.26,2.07,21.47,78.53,30.83,2.24,0.377392213,0.081757181,0.465544075,0.157031072,0.487120292,8.076102466,8.51,29.15,-7.93,0.026077319,0.020696656,0.022721789,-26.80627923,-22.18259172,2,0,2,0
282,(주)신테카바이오,226330,19-Dec,서비스업,1.55,-4977.8,-711.05,-178.72,-93.67,-1.28,-1144.47,-6.84,0.07,-41.56,0.01,-49.81,16.31,0.27,3.98,6401.48,701.04,6401.48,93.74,2414.01,0.25,-47.9,0,0,0.8,0,0.038285401,0.359090459,-0.658466415,12.25802061,0.047762609,7.680755026,0,0,0,-0.172982748,-0.764853126,0.009015022,-75.87492064,-712.988255,1,0,1,0
283,(주)신화콘텍,187270,19-Dec,제조업,36.16,-6.08,10.37,12,-0.82,1.57,23.8,5.32,8.74,11.61,0.51,-3.96,5.88,1.06,79.58,186.42,963.62,132.91,17.4,35.14,1.21,-3.13,20.51,79.49,35.78,5.54,0.443160141,0.070756973,0.24702332,0.221685712,0.624659995,7.936871812,0.54,-3.38,14.59,-0.008503163,-0.03127882,0.024477087,-67.83868531,-255.5699236,2,0,2,0
284,(주)심텍,222800,19-Dec,제조업,341.59,-3.94,2.94,4.34,-1.35,1.23,52.59,3.5,82.16,30.88,1.21,-19.5,14.72,1.96,420.02,46.07,1334.88,19.4,-35.43,1.77,1.57,-4.77,8.79,91.21,40.78,6.6,0.807699567,0.011595143,0.123661424,0.10587536,0.697386567,8.924251363,3.27,0.71,-0.73,-0.02168904,-0.047667655,0.020855306,-158.2821131,-1802.114968,2,1,5,0
285,(주)심텍홀딩스,36710,19-Dec,제조업,297.55,-3.86,2.66,3.91,-1.24,1.28,54.97,3.07,50.78,30.97,1.17,-12.11,14.72,1.99,367.28,46.27,581.99,19.56,-34.21,2.64,1.55,-4.53,8.65,91.35,40.42,6.6,0.78599643,0.016836469,0.065133144,0.103610564,0.70535683,8.937176525,2.97,-0.06,-0.67,-0.020069115,-0.045285599,0.021334197,-157.5877464,-2598.181828,2,1,5,0
